ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
da8c1ff0-461a-5a86-93e8-185af23db6a5,tg:lhps:34_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:34_#1,https://data.letterenhuis.be/ark:/24970/da8c1ff0-461a-5a86-93e8-185af23db6a5,,,
da8c1ff0-461a-5a86-93e8-185af23db6a5,tg:lhps:34_#1,e22_AcquisitionNumbers,1,,,,158491/28,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da8c1ff0-461a-5a86-93e8-185af23db6a5,tg:lhps:34_#1,e22_Acquisitions,1,tr:lh:6454,"dlod={""name"":""Archief van Jozef van Poppel"",""ark"":""ark:/24970/x0/04004af9-4cf0-54b2-98a3-d3ad66ec9dd3"",""uri"":""/repositories/11/accessions/690581"",""id"":""tr:lh:6454"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/04004af9-4cf0-54b2-98a3-d3ad66ec9dd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da8c1ff0-461a-5a86-93e8-185af23db6a5,tg:lhps:34_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92182,"dlod={""name"":""Affiches i.v.m. ~[Jozef van Poppel](au::15021)~"",""ark"":""ark:/24970/x0/98aa1215-7982-55fb-b9d3-21eb02fdae5a"",""uri"":""/repositories/11/archival_objects/9863477"",""id"":""isad:lh:92182"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Archief van ~[Jozef van Poppel](au::15021)~"",""resourceArk"":""ark:/24970/x0/3751ebae-e057-58d8-b877-f20c022c0628"",""resourceURI"":""/repositories/11/resources/9863156"",""resourceID"":""isad:lh:92179"",""capacity"":""Affiches i.v.m. ~[Jozef van Poppel](au::15021)~"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/98aa1215-7982-55fb-b9d3-21eb02fdae5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da8c1ff0-461a-5a86-93e8-185af23db6a5,tg:lhps:34_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,65 x 50,,,,,,,,,,,,"65 x 50 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
da8c1ff0-461a-5a86-93e8-185af23db6a5,tg:lhps:34_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,650,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
da8c1ff0-461a-5a86-93e8-185af23db6a5,tg:lhps:34_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,500,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
da8c1ff0-461a-5a86-93e8-185af23db6a5,tg:lhps:34_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:34_#1,158491/28,"A 2875 / A (LK II,3)",da8c1ff0-461a-5a86-93e8-185af23db6a5,tr:lh:6454,isad:lh:92182,,,,,,,,,,,,,,,,,
da8c1ff0-461a-5a86-93e8-185af23db6a5,tg:lhps:34_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
da8c1ff0-461a-5a86-93e8-185af23db6a5,tg:lhps:34_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49cf9349-3290-5eb1-8054-d06aabbf00cf,au::44282,dr,printers (people),,,,,,,,
da8c1ff0-461a-5a86-93e8-185af23db6a5,tg:lhps:34_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.0,permission required
