ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
571ce2f5-667d-57ac-9218-33e6459f46eb,tg:lhps:19489_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:19489_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/571ce2f5-667d-57ac-9218-33e6459f46eb,object identifier,,,,,,,,,,,
571ce2f5-667d-57ac-9218-33e6459f46eb,tg:lhps:19489_#1,e22_AcquisitionNumbers,1,,,,215050/12,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571ce2f5-667d-57ac-9218-33e6459f46eb,tg:lhps:19489_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"59,5 x 42",,,,,,,,,,,,"59,5 x 42 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571ce2f5-667d-57ac-9218-33e6459f46eb,tg:lhps:19489_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,595,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571ce2f5-667d-57ac-9218-33e6459f46eb,tg:lhps:19489_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,420,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571ce2f5-667d-57ac-9218-33e6459f46eb,tg:lhps:19489_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:19489_#1,215050/12,D 8479 / A,571ce2f5-667d-57ac-9218-33e6459f46eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571ce2f5-667d-57ac-9218-33e6459f46eb,tg:lhps:19489_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
571ce2f5-667d-57ac-9218-33e6459f46eb,tg:lhps:19489_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e77bd15-b6cb-521d-ac90-03c3e973f30f,au::46149,dr,printers (people),,,,,,,,,,,,,,,,,,
571ce2f5-667d-57ac-9218-33e6459f46eb,tg:lhps:19489_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.0,permission required,,,,,,,,
571ce2f5-667d-57ac-9218-33e6459f46eb,tg:lhps:19489_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M1PXkVn8UaLONNhOeha6n7Od,lhps,https://dams.antwerpen.be/iiif/M1PXkVn8UaLONNhOeha6n7Od/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/M1PXkVn8UaLONNhOeha6n7Od,DAMS Image,lhps,Affiche
