ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
f5b53734-bd9d-562b-9b83-0b327c0a1138,tg:lhps:30252_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:30252_#2,record identifiers,https://data.letterenhuis.be/ark:/24970/f5b53734-bd9d-562b-9b83-0b327c0a1138,object identifier,,,,,,,,,,,
f5b53734-bd9d-562b-9b83-0b327c0a1138,tg:lhps:30252_#2,e22_AcquisitionNumbers,2,,,,300035/363,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5b53734-bd9d-562b-9b83-0b327c0a1138,tg:lhps:30252_#2,e22_Acquisitions,2,tr:lh:9999,"dlod={""name"":""Affichecollectie Museum Plantin-Moretus/Stedelijk Prentenkabinet"",""ark"":""ark:/24970/x0/ee28e167-ceb3-533a-a133-4a27a988147d"",""uri"":""/repositories/11/accessions/1069896"",""id"":""tr:lh:9999"",""date"":""2010-03-21"",""granter"":""Museum Plantin-Moretus"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ee28e167-ceb3-533a-a133-4a27a988147d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5b53734-bd9d-562b-9b83-0b327c0a1138,tg:lhps:30252_#2,e22_AnnotationsMaterial,2,,,,,,adm.note,opgekleefd op doek,opgekleefd op doek,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5b53734-bd9d-562b-9b83-0b327c0a1138,tg:lhps:30252_#2,e22_Archives,2,,,,,,,,,,,isad:lh:97845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5b53734-bd9d-562b-9b83-0b327c0a1138,tg:lhps:30252_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"59,5 x 39,5",,,,,,,,,,,,"59,5 x 39,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5b53734-bd9d-562b-9b83-0b327c0a1138,tg:lhps:30252_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,595,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5b53734-bd9d-562b-9b83-0b327c0a1138,tg:lhps:30252_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,395,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5b53734-bd9d-562b-9b83-0b327c0a1138,tg:lhps:30252_#2,e22_Items,2,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:30252_#2,300035/363,"M 935 (Pl. X, 363)",f5b53734-bd9d-562b-9b83-0b327c0a1138,tr:lh:9999,isad:lh:97845,opgekleefd op doek,,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,
f5b53734-bd9d-562b-9b83-0b327c0a1138,tg:lhps:30252_#2,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
f5b53734-bd9d-562b-9b83-0b327c0a1138,tg:lhps:30252_#2,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49cfd951-2d7e-565f-a243-327fdbe50e27,au::14739,dr,printers (people),,,,,,,,,,,,,,,,,,
f5b53734-bd9d-562b-9b83-0b327c0a1138,tg:lhps:30252_#2,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.0,permission required,,,,,,,,
