ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
ce176416-0d85-5a50-b4fa-d3f6d5597ee6,tg:lhps:34393_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:34393_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/ce176416-0d85-5a50-b4fa-d3f6d5597ee6,object identifier,,,,,,,,,,,
ce176416-0d85-5a50-b4fa-d3f6d5597ee6,tg:lhps:34393_#1,e22_AcquisitionNumbers,1,,,,225272/2368,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce176416-0d85-5a50-b4fa-d3f6d5597ee6,tg:lhps:34393_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92750,"dlod={""name"":""Legaat Jules Baetes (1938)"",""ark"":""ark:/24970/x0/728fbc45-c264-5207-8c63-47d6f6b26f6c"",""uri"":""/repositories/11/archival_objects/9924253"",""id"":""isad:lh:92750"",""resourceName"":""Affichecollectie van Museum Vleeshuis"",""resourceArk"":""ark:/24970/x0/f6c95b67-ed69-5283-93e0-66c4960b34da"",""resourceURI"":""/repositories/11/resources/9867115"",""resourceID"":""isad:lh:92216"",""capacity"":""Legaat Jules Baetes (1938)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/728fbc45-c264-5207-8c63-47d6f6b26f6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce176416-0d85-5a50-b4fa-d3f6d5597ee6,tg:lhps:34393_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken.lhdragerps,canvas (textile material),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce176416-0d85-5a50-b4fa-d3f6d5597ee6,tg:lhps:34393_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,55 x 36,,,,,,,,,,,,"55 x 36 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce176416-0d85-5a50-b4fa-d3f6d5597ee6,tg:lhps:34393_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,550,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce176416-0d85-5a50-b4fa-d3f6d5597ee6,tg:lhps:34393_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,360,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce176416-0d85-5a50-b4fa-d3f6d5597ee6,tg:lhps:34393_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:34393_#1,225272/2368,AV.38.5.10.535,ce176416-0d85-5a50-b4fa-d3f6d5597ee6,,isad:lh:92750,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce176416-0d85-5a50-b4fa-d3f6d5597ee6,tg:lhps:34393_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
ce176416-0d85-5a50-b4fa-d3f6d5597ee6,tg:lhps:34393_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b38d1bd-2fb4-5441-9763-9496f3dec9d2,au::45671,dr,printers (people),,,,,,,,,,,,,,,,,,
ce176416-0d85-5a50-b4fa-d3f6d5597ee6,tg:lhps:34393_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.0,permission required,,,,,,,,
ce176416-0d85-5a50-b4fa-d3f6d5597ee6,tg:lhps:34393_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I6qTJKOcP9useZhiA2avff29,lhps,https://dams.antwerpen.be/iiif/I6qTJKOcP9useZhiA2avff29/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/I6qTJKOcP9useZhiA2avff29,DAMS Image,lhps,Affiche
