ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
6fe4bcfd-cc3f-5490-92b9-d6f18746d826,tg:lhps:3825_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:3825_#1,https://data.letterenhuis.be/ark:/24970/6fe4bcfd-cc3f-5490-92b9-d6f18746d826,,,
6fe4bcfd-cc3f-5490-92b9-d6f18746d826,tg:lhps:3825_#1,e22_AcquisitionNumbers,1,,,,183236,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fe4bcfd-cc3f-5490-92b9-d6f18746d826,tg:lhps:3825_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/751036"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fe4bcfd-cc3f-5490-92b9-d6f18746d826,tg:lhps:3825_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,70 x 40,,,,,,,,,,,,"70 x 40 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
6fe4bcfd-cc3f-5490-92b9-d6f18746d826,tg:lhps:3825_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,700,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
6fe4bcfd-cc3f-5490-92b9-d6f18746d826,tg:lhps:3825_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
6fe4bcfd-cc3f-5490-92b9-d6f18746d826,tg:lhps:3825_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:3825_#1,183236,J 3368 / A,6fe4bcfd-cc3f-5490-92b9-d6f18746d826,tr:lh:7019,,,,,,,,,,,,,,,,,,
6fe4bcfd-cc3f-5490-92b9-d6f18746d826,tg:lhps:3825_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
6fe4bcfd-cc3f-5490-92b9-d6f18746d826,tg:lhps:3825_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639f871-f8db-5644-b698-8811ab1a9e2e,au::9265,dr,printers (people),,,,,,,,
6fe4bcfd-cc3f-5490-92b9-d6f18746d826,tg:lhps:3825_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.0,permission required
