ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
9ae12c9d-ac5c-5c19-9a99-451c42fa80b6,tg:lhps:10395_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:10395_#1,https://data.letterenhuis.be/ark:/24970/9ae12c9d-ac5c-5c19-9a99-451c42fa80b6,,,
9ae12c9d-ac5c-5c19-9a99-451c42fa80b6,tg:lhps:10395_#1,e22_AcquisitionNumbers,1,,,,110029,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ae12c9d-ac5c-5c19-9a99-451c42fa80b6,tg:lhps:10395_#1,e22_Acquisitions,1,tr:lh:5552,"dlod={""name"":""Archief van Het Nederlands Kamertoneel"",""ark"":""ark:/24970/x0/b4c9ef8f-7156-590e-ac77-210403a8e4a0"",""uri"":""/repositories/11/accessions/594067"",""id"":""tr:lh:5552"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/b4c9ef8f-7156-590e-ac77-210403a8e4a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ae12c9d-ac5c-5c19-9a99-451c42fa80b6,tg:lhps:10395_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92632,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/881a6176-1c39-533c-9dee-c9adfbd0d7fd"",""uri"":""/repositories/11/archival_objects/9911627"",""id"":""isad:lh:92632"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Archief van ~[Het Nederlands Kamertoneel](au::13548)~"",""resourceArk"":""ark:/24970/x0/59980749-67e2-54ae-9894-48cb7b63e883"",""resourceURI"":""/repositories/11/resources/63561"",""resourceID"":""isad:lh:594"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/881a6176-1c39-533c-9dee-c9adfbd0d7fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ae12c9d-ac5c-5c19-9a99-451c42fa80b6,tg:lhps:10395_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,55 x 40,,,,,,,,,,,,"55 x 40 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
9ae12c9d-ac5c-5c19-9a99-451c42fa80b6,tg:lhps:10395_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,550,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
9ae12c9d-ac5c-5c19-9a99-451c42fa80b6,tg:lhps:10395_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
9ae12c9d-ac5c-5c19-9a99-451c42fa80b6,tg:lhps:10395_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:10395_#1,110029,T 37625 / A,9ae12c9d-ac5c-5c19-9a99-451c42fa80b6,tr:lh:5552,isad:lh:92632,,,,,,,,,,,,,,,,,
9ae12c9d-ac5c-5c19-9a99-451c42fa80b6,tg:lhps:10395_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
9ae12c9d-ac5c-5c19-9a99-451c42fa80b6,tg:lhps:10395_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.0,permission required
