ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
d4e990f0-bbfe-5180-9f66-a5d3f28a3c41,tg:lhps:29341_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:29341_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/d4e990f0-bbfe-5180-9f66-a5d3f28a3c41,object identifier,,,,,,,,,,,
d4e990f0-bbfe-5180-9f66-a5d3f28a3c41,tg:lhps:29341_#1,e22_AcquisitionNumbers,1,,,,225262/229,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4e990f0-bbfe-5180-9f66-a5d3f28a3c41,tg:lhps:29341_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"55 x 16,5",,,,,,,,,,,,"55 x 16,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4e990f0-bbfe-5180-9f66-a5d3f28a3c41,tg:lhps:29341_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,550,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4e990f0-bbfe-5180-9f66-a5d3f28a3c41,tg:lhps:29341_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,165,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4e990f0-bbfe-5180-9f66-a5d3f28a3c41,tg:lhps:29341_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:29341_#1,225262/229,P 624 / A,d4e990f0-bbfe-5180-9f66-a5d3f28a3c41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4e990f0-bbfe-5180-9f66-a5d3f28a3c41,tg:lhps:29341_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
d4e990f0-bbfe-5180-9f66-a5d3f28a3c41,tg:lhps:29341_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ec89f9f-5a95-5180-a7e9-30f0804e2062,au::29881,dr,printers (people),,,,,,,,,,,,,,,,,,
d4e990f0-bbfe-5180-9f66-a5d3f28a3c41,tg:lhps:29341_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.0,permission required,,,,,,,,
d4e990f0-bbfe-5180-9f66-a5d3f28a3c41,tg:lhps:29341_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XQCTgfYqCqZiDgi4ZNMujnkh,lhps,https://dams.antwerpen.be/iiif/XQCTgfYqCqZiDgi4ZNMujnkh/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/XQCTgfYqCqZiDgi4ZNMujnkh,DAMS Image,lhps,Affiche
