ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
b5c27579-65b4-5d14-a73e-62dd155ad0be,tg:lhps:18301_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:18301_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/b5c27579-65b4-5d14-a73e-62dd155ad0be,object identifier,,,,,,,,,,,
b5c27579-65b4-5d14-a73e-62dd155ad0be,tg:lhps:18301_#1,e22_AcquisitionNumbers,1,,,,215031/18,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5c27579-65b4-5d14-a73e-62dd155ad0be,tg:lhps:18301_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"56,5 x 42,5",,,,,,,,,,,,"56,5 x 42,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5c27579-65b4-5d14-a73e-62dd155ad0be,tg:lhps:18301_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,565,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5c27579-65b4-5d14-a73e-62dd155ad0be,tg:lhps:18301_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,425,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5c27579-65b4-5d14-a73e-62dd155ad0be,tg:lhps:18301_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:18301_#1,215031/18,C 3335 / A,b5c27579-65b4-5d14-a73e-62dd155ad0be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5c27579-65b4-5d14-a73e-62dd155ad0be,tg:lhps:18301_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
b5c27579-65b4-5d14-a73e-62dd155ad0be,tg:lhps:18301_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a6ec71-6014-5000-a76d-34723b273fe4,au::6501,dr,printers (people),,,,,,,,,,,,,,,,,,
b5c27579-65b4-5d14-a73e-62dd155ad0be,tg:lhps:18301_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,permission required,,,,,,,,
b5c27579-65b4-5d14-a73e-62dd155ad0be,tg:lhps:18301_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maSZHPBSQWFZEVpXZqWCrO2K,lhps,https://dams.antwerpen.be/iiif/maSZHPBSQWFZEVpXZqWCrO2K/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/maSZHPBSQWFZEVpXZqWCrO2K,DAMS Image,lhps,Affiche
