ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
263bc16b-0c86-5b3e-88ae-227bad5eaa2f,tg:lhps:5744_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:5744_#1,https://data.letterenhuis.be/ark:/24970/263bc16b-0c86-5b3e-88ae-227bad5eaa2f,,,
263bc16b-0c86-5b3e-88ae-227bad5eaa2f,tg:lhps:5744_#1,e22_AcquisitionNumbers,1,,,,55865,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263bc16b-0c86-5b3e-88ae-227bad5eaa2f,tg:lhps:5744_#1,e22_Acquisitions,1,tr:lh:2817,"dlod={""name"":""Archiefstukken van Tone Brulin"",""ark"":""ark:/24970/x0/2f498d59-e1bf-5da9-8f20-82f981b4623e"",""uri"":""/repositories/11/accessions/301422"",""id"":""tr:lh:2817"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/2f498d59-e1bf-5da9-8f20-82f981b4623e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263bc16b-0c86-5b3e-88ae-227bad5eaa2f,tg:lhps:5744_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92334,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/a6a08d14-13f6-5b9c-ab42-80058bac7787"",""uri"":""/repositories/11/archival_objects/9879741"",""id"":""isad:lh:92334"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Archief van ~[Tone Brulin](au::3063)~"",""resourceArk"":""ark:/24970/x0/d1573e07-e9ac-5252-9adf-e04a2b5ccd4d"",""resourceURI"":""/repositories/11/resources/5995"",""resourceID"":""isad:lh:56"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/a6a08d14-13f6-5b9c-ab42-80058bac7787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263bc16b-0c86-5b3e-88ae-227bad5eaa2f,tg:lhps:5744_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,35 x 27,,,,,,,,,,,,"35 x 27 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
263bc16b-0c86-5b3e-88ae-227bad5eaa2f,tg:lhps:5744_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,350,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
263bc16b-0c86-5b3e-88ae-227bad5eaa2f,tg:lhps:5744_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,270,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
263bc16b-0c86-5b3e-88ae-227bad5eaa2f,tg:lhps:5744_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:5744_#1,55865,D 4252 / A,263bc16b-0c86-5b3e-88ae-227bad5eaa2f,tr:lh:2817,isad:lh:92334,,,,,,,,,,,,,,,,,
263bc16b-0c86-5b3e-88ae-227bad5eaa2f,tg:lhps:5744_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
263bc16b-0c86-5b3e-88ae-227bad5eaa2f,tg:lhps:5744_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,permission required
