ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
ba24ae9a-7bf3-5d69-ab5a-91047167e715,tg:lhps:5484_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:5484_#2,record identifiers,https://data.letterenhuis.be/ark:/24970/ba24ae9a-7bf3-5d69-ab5a-91047167e715,object identifier,,,,,,,,,,,
ba24ae9a-7bf3-5d69-ab5a-91047167e715,tg:lhps:5484_#2,e22_AcquisitionNumbers,2,,,,225045/107,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba24ae9a-7bf3-5d69-ab5a-91047167e715,tg:lhps:5484_#2,e22_Acquisitions,2,tr:lh:9938,"dlod={""name"":""Affichecollectie van het Provinciaal Museum Sterckshof"",""ark"":""ark:/24970/x0/aa50c975-78a9-51a3-882f-e015fae40949"",""uri"":""/repositories/11/accessions/1063369"",""id"":""tr:lh:9938"",""date"":""2007-03-13"",""granter"":""Provinciaal Museum Sterckshof"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/aa50c975-78a9-51a3-882f-e015fae40949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba24ae9a-7bf3-5d69-ab5a-91047167e715,tg:lhps:5484_#2,e22_Archives,2,,,,,,,,,,,isad:lh:92476,"dlod={""name"":""Affiches i.v.m. Provinciaal Museum Sterckshof"",""ark"":""ark:/24970/x0/db75a826-44f2-59c9-90a0-118e9d3d6cd2"",""uri"":""/repositories/11/archival_objects/9894935"",""id"":""isad:lh:92476"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Archief van Provinciaal Museum Sterckshof"",""resourceArk"":""ark:/24970/x0/ab5fb111-1553-5119-a98f-af299ce0ba8a"",""resourceURI"":""/repositories/11/resources/499158"",""resourceID"":""isad:lh:4665"",""capacity"":""Affiches i.v.m. Provinciaal Museum Sterckshof"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/db75a826-44f2-59c9-90a0-118e9d3d6cd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba24ae9a-7bf3-5d69-ab5a-91047167e715,tg:lhps:5484_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,92 x 61,,,,,,,,,,,,"92 x 61 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba24ae9a-7bf3-5d69-ab5a-91047167e715,tg:lhps:5484_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,920,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba24ae9a-7bf3-5d69-ab5a-91047167e715,tg:lhps:5484_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,610,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba24ae9a-7bf3-5d69-ab5a-91047167e715,tg:lhps:5484_#2,e22_Items,2,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:5484_#2,225045/107,M 9356 / A,ba24ae9a-7bf3-5d69-ab5a-91047167e715,tr:lh:9938,isad:lh:92476,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba24ae9a-7bf3-5d69-ab5a-91047167e715,tg:lhps:5484_#2,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
ba24ae9a-7bf3-5d69-ab5a-91047167e715,tg:lhps:5484_#2,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82bcca53-902d-539c-97d6-9407efce3af5,au::45678,dr,printers (people),,,,,,,,,,,,,,,,,,
ba24ae9a-7bf3-5d69-ab5a-91047167e715,tg:lhps:5484_#2,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.0,permission required,,,,,,,,
