ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
499aed5c-4e84-531d-a087-0cf5be79edc3,tg:lhps:2843_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:2843_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/499aed5c-4e84-531d-a087-0cf5be79edc3,object identifier,,,,,,,,,,,
499aed5c-4e84-531d-a087-0cf5be79edc3,tg:lhps:2843_#1,e22_AcquisitionNumbers,1,,,,63762,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499aed5c-4e84-531d-a087-0cf5be79edc3,tg:lhps:2843_#1,e22_Acquisitions,1,tr:lh:3204,"dlod={""name"":""Archief van Ernest Siems"",""ark"":""ark:/24970/x0/aa69a849-60c5-5107-822f-dab3a73bca01"",""uri"":""/repositories/11/accessions/342831"",""id"":""tr:lh:3204"",""date"":""1960-06-16"",""granter"":""Aimé de Graeve"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/aa69a849-60c5-5107-822f-dab3a73bca01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499aed5c-4e84-531d-a087-0cf5be79edc3,tg:lhps:2843_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92389,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/fa390c5f-c0c6-504f-a518-a6547a64449c"",""uri"":""/repositories/11/archival_objects/9885626"",""id"":""isad:lh:92389"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Archief van Ernest Siems"",""resourceArk"":""ark:/24970/x0/e63f6955-5db3-5554-b041-fc7802918dcd"",""resourceURI"":""/repositories/11/resources/404891"",""resourceID"":""isad:lh:3784"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/fa390c5f-c0c6-504f-a518-a6547a64449c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499aed5c-4e84-531d-a087-0cf5be79edc3,tg:lhps:2843_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,100 x 64,,,,,,,,,,,,"100 x 64 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499aed5c-4e84-531d-a087-0cf5be79edc3,tg:lhps:2843_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1000,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499aed5c-4e84-531d-a087-0cf5be79edc3,tg:lhps:2843_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,640,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499aed5c-4e84-531d-a087-0cf5be79edc3,tg:lhps:2843_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:2843_#1,63762,D 3506 / A,499aed5c-4e84-531d-a087-0cf5be79edc3,tr:lh:3204,isad:lh:92389,,,,,,,,,,,,,,,,,,,,,,,,,,,
499aed5c-4e84-531d-a087-0cf5be79edc3,tg:lhps:2843_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
499aed5c-4e84-531d-a087-0cf5be79edc3,tg:lhps:2843_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a04dd37-c4f6-586c-8115-f8bff0319f8b,au::45180,dr,printers (people),,,,,,,,,,,,,,,,,,
499aed5c-4e84-531d-a087-0cf5be79edc3,tg:lhps:2843_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.0,permission required,,,,,,,,
499aed5c-4e84-531d-a087-0cf5be79edc3,tg:lhps:2843_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dTnVqSOIReGOXXROjSBVEzbp,lhps,https://dams.antwerpen.be/iiif/dTnVqSOIReGOXXROjSBVEzbp/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/dTnVqSOIReGOXXROjSBVEzbp,DAMS Image,lhps,Affiche
