ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
936f520e-dd17-5268-b51a-a0f896006a3e,tg:lhps:8876_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:8876_#1,https://data.letterenhuis.be/ark:/24970/936f520e-dd17-5268-b51a-a0f896006a3e,,,
936f520e-dd17-5268-b51a-a0f896006a3e,tg:lhps:8876_#1,e22_AcquisitionNumbers,1,,,,183934,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936f520e-dd17-5268-b51a-a0f896006a3e,tg:lhps:8876_#1,e22_Acquisitions,1,tr:lh:7106,"dlod={""name"":""Oningeschreven gevonden in 1995"",""ark"":""ark:/24970/x0/3ccd23c7-bce5-5a57-9858-856974e980bb"",""uri"":""/repositories/11/accessions/760345"",""id"":""tr:lh:7106"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/3ccd23c7-bce5-5a57-9858-856974e980bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936f520e-dd17-5268-b51a-a0f896006a3e,tg:lhps:8876_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,56 x 35,,,,,,,,,,,,"56 x 35 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
936f520e-dd17-5268-b51a-a0f896006a3e,tg:lhps:8876_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,560,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
936f520e-dd17-5268-b51a-a0f896006a3e,tg:lhps:8876_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,350,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
936f520e-dd17-5268-b51a-a0f896006a3e,tg:lhps:8876_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:8876_#1,183934,"B 906 / A (LK IV,9)",936f520e-dd17-5268-b51a-a0f896006a3e,tr:lh:7106,,,,,,,,,,,,,,,,,,
936f520e-dd17-5268-b51a-a0f896006a3e,tg:lhps:8876_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
936f520e-dd17-5268-b51a-a0f896006a3e,tg:lhps:8876_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d0b2af2-b741-58bd-a607-64ecead03bac,au::44631,dr,printers (people),,,,,,,,
936f520e-dd17-5268-b51a-a0f896006a3e,tg:lhps:8876_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.0,permission required
