ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
9aab9ae0-9f4e-5c16-af0c-b45996b07028,tg:lhps:7566_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:7566_#1,https://data.letterenhuis.be/ark:/24970/9aab9ae0-9f4e-5c16-af0c-b45996b07028,,,
9aab9ae0-9f4e-5c16-af0c-b45996b07028,tg:lhps:7566_#1,e22_AcquisitionNumbers,1,,,,182441,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aab9ae0-9f4e-5c16-af0c-b45996b07028,tg:lhps:7566_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/751036"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aab9ae0-9f4e-5c16-af0c-b45996b07028,tg:lhps:7566_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,66 x 48,,,,,,,,,,,,"66 x 48 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
9aab9ae0-9f4e-5c16-af0c-b45996b07028,tg:lhps:7566_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,660,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
9aab9ae0-9f4e-5c16-af0c-b45996b07028,tg:lhps:7566_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,480,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
9aab9ae0-9f4e-5c16-af0c-b45996b07028,tg:lhps:7566_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:7566_#1,182441,T 196775 / A,9aab9ae0-9f4e-5c16-af0c-b45996b07028,tr:lh:7019,,,,,,,,,,,,,,,,,,
9aab9ae0-9f4e-5c16-af0c-b45996b07028,tg:lhps:7566_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
9aab9ae0-9f4e-5c16-af0c-b45996b07028,tg:lhps:7566_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9609a37-a687-52a4-8dc2-4c4ce5c35631,au::46424,dr,printers (people),,,,,,,,
9aab9ae0-9f4e-5c16-af0c-b45996b07028,tg:lhps:7566_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.0,permission required
