ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
48529c00-eb9c-5f59-b086-3426033c1b66,tg:lhps:13634_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:13634_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/48529c00-eb9c-5f59-b086-3426033c1b66,object identifier,,,,,,,,,,,
48529c00-eb9c-5f59-b086-3426033c1b66,tg:lhps:13634_#1,e22_AcquisitionNumbers,1,,,,59337,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48529c00-eb9c-5f59-b086-3426033c1b66,tg:lhps:13634_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"53,5 x 35,5",,,,,,,,,,,,"53,5 x 35,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48529c00-eb9c-5f59-b086-3426033c1b66,tg:lhps:13634_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,535,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48529c00-eb9c-5f59-b086-3426033c1b66,tg:lhps:13634_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,355,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48529c00-eb9c-5f59-b086-3426033c1b66,tg:lhps:13634_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:13634_#1,59337,S 4687 / A,48529c00-eb9c-5f59-b086-3426033c1b66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48529c00-eb9c-5f59-b086-3426033c1b66,tg:lhps:13634_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
48529c00-eb9c-5f59-b086-3426033c1b66,tg:lhps:13634_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86d9a3b9-e33a-51e8-8a01-0f65e6525768,au::47621,dr,printers (people),,,,,,,,,,,,,,,,,,
48529c00-eb9c-5f59-b086-3426033c1b66,tg:lhps:13634_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,permission required,,,,,,,,
48529c00-eb9c-5f59-b086-3426033c1b66,tg:lhps:13634_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y1UDfIBscTwTBSlcHSnhXwk4,lhps,https://dams.antwerpen.be/iiif/y1UDfIBscTwTBSlcHSnhXwk4/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/y1UDfIBscTwTBSlcHSnhXwk4,DAMS Image,lhps,Affiche
