ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
424e11f9-7bc3-5856-a9a0-2e8a87c8fe5d,tg:lhps:30713_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:30713_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/424e11f9-7bc3-5856-a9a0-2e8a87c8fe5d,object identifier,,,,,,,,,,,
424e11f9-7bc3-5856-a9a0-2e8a87c8fe5d,tg:lhps:30713_#1,e22_AcquisitionNumbers,1,,,,225263/639,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424e11f9-7bc3-5856-a9a0-2e8a87c8fe5d,tg:lhps:30713_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"50,5 x 30,5",,,,,,,,,,,,"50,5 x 30,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424e11f9-7bc3-5856-a9a0-2e8a87c8fe5d,tg:lhps:30713_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,505,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424e11f9-7bc3-5856-a9a0-2e8a87c8fe5d,tg:lhps:30713_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,305,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424e11f9-7bc3-5856-a9a0-2e8a87c8fe5d,tg:lhps:30713_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:30713_#1,225263/639,S 5759 / A,424e11f9-7bc3-5856-a9a0-2e8a87c8fe5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424e11f9-7bc3-5856-a9a0-2e8a87c8fe5d,tg:lhps:30713_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
424e11f9-7bc3-5856-a9a0-2e8a87c8fe5d,tg:lhps:30713_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe8a55d3-26d0-5543-90a2-a1049dd1fd32,au::45193,dr,printers (people),,,,,,,,,,,,,,,,,,
424e11f9-7bc3-5856-a9a0-2e8a87c8fe5d,tg:lhps:30713_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.0,permission required,,,,,,,,
424e11f9-7bc3-5856-a9a0-2e8a87c8fe5d,tg:lhps:30713_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I4NhVdHUQPGB9eblXTdRMaGb,lhps,https://dams.antwerpen.be/iiif/I4NhVdHUQPGB9eblXTdRMaGb/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/I4NhVdHUQPGB9eblXTdRMaGb,DAMS Image,lhps,Affiche
