ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
b9fc8963-3c94-551a-9d51-3147027219eb,tg:lhps:15689_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:15689_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/b9fc8963-3c94-551a-9d51-3147027219eb,object identifier,,,,,,,,,,,
b9fc8963-3c94-551a-9d51-3147027219eb,tg:lhps:15689_#1,e22_AcquisitionNumbers,1,,,,212461,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9fc8963-3c94-551a-9d51-3147027219eb,tg:lhps:15689_#1,e22_Acquisitions,1,tr:lh:7634,"dlod={""name"":""Oningeschreven gevonden in 2006"",""ark"":""ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c"",""uri"":""/repositories/11/accessions/816841"",""id"":""tr:lh:7634"",""date"":""2006-04-25"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9fc8963-3c94-551a-9d51-3147027219eb,tg:lhps:15689_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"61,5 x 42,5",,,,,,,,,,,,"61,5 x 42,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9fc8963-3c94-551a-9d51-3147027219eb,tg:lhps:15689_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,615,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9fc8963-3c94-551a-9d51-3147027219eb,tg:lhps:15689_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,425,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9fc8963-3c94-551a-9d51-3147027219eb,tg:lhps:15689_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:15689_#1,212461,A 1859 / A,b9fc8963-3c94-551a-9d51-3147027219eb,tr:lh:7634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9fc8963-3c94-551a-9d51-3147027219eb,tg:lhps:15689_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
b9fc8963-3c94-551a-9d51-3147027219eb,tg:lhps:15689_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5a4dd5f-bf66-5530-90d5-0a8d7f9a6772,au::44836,dr,printers (people),,,,,,,,,,,,,,,,,,
b9fc8963-3c94-551a-9d51-3147027219eb,tg:lhps:15689_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.0,permission required,,,,,,,,
b9fc8963-3c94-551a-9d51-3147027219eb,tg:lhps:15689_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NiWbC4FJCgFYDjABacwgJYAz,lhps,https://dams.antwerpen.be/iiif/NiWbC4FJCgFYDjABacwgJYAz/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/NiWbC4FJCgFYDjABacwgJYAz,DAMS Image,lhps,Affiche
