ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
6aa4242c-e053-54ac-8b64-484c3b7b7c51,tg:lhps:6343_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:6343_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/6aa4242c-e053-54ac-8b64-484c3b7b7c51,object identifier,,,,,,,,,,,
6aa4242c-e053-54ac-8b64-484c3b7b7c51,tg:lhps:6343_#1,e22_AcquisitionNumbers,1,,,,181838,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aa4242c-e053-54ac-8b64-484c3b7b7c51,tg:lhps:6343_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/751036"",""id"":""tr:lh:7019"",""date"":""1992-08-13"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aa4242c-e053-54ac-8b64-484c3b7b7c51,tg:lhps:6343_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,59 x 40,,,,,,,,,,,,"59 x 40 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aa4242c-e053-54ac-8b64-484c3b7b7c51,tg:lhps:6343_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,590,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aa4242c-e053-54ac-8b64-484c3b7b7c51,tg:lhps:6343_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aa4242c-e053-54ac-8b64-484c3b7b7c51,tg:lhps:6343_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:6343_#1,181838,P 3456 / A,6aa4242c-e053-54ac-8b64-484c3b7b7c51,tr:lh:7019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aa4242c-e053-54ac-8b64-484c3b7b7c51,tg:lhps:6343_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
6aa4242c-e053-54ac-8b64-484c3b7b7c51,tg:lhps:6343_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203be99a-2f86-5b53-8a5a-cb03ba57ebb0,au::45917,dr,printers (people),,,,,,,,,,,,,,,,,,
6aa4242c-e053-54ac-8b64-484c3b7b7c51,tg:lhps:6343_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.0,permission required,,,,,,,,
6aa4242c-e053-54ac-8b64-484c3b7b7c51,tg:lhps:6343_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aeZGKTieZ9NnXMWUIeotNo12,lhps,https://dams.antwerpen.be/iiif/aeZGKTieZ9NnXMWUIeotNo12/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/aeZGKTieZ9NnXMWUIeotNo12,DAMS Image,lhps,Affiche
