ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
9d4e1f28-a0aa-5ed2-9988-e24ae5b8d79f,tg:lhps:45542_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:45542_#1,https://data.letterenhuis.be/ark:/24970/9d4e1f28-a0aa-5ed2-9988-e24ae5b8d79f,,,
9d4e1f28-a0aa-5ed2-9988-e24ae5b8d79f,tg:lhps:45542_#1,e22_AcquisitionNumbers,1,,,,236018,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d4e1f28-a0aa-5ed2-9988-e24ae5b8d79f,tg:lhps:45542_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken.lhdragerps,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d4e1f28-a0aa-5ed2-9988-e24ae5b8d79f,tg:lhps:45542_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,61 x 160,,,,,,,,,,,,"61 x 160 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
9d4e1f28-a0aa-5ed2-9988-e24ae5b8d79f,tg:lhps:45542_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,610,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
9d4e1f28-a0aa-5ed2-9988-e24ae5b8d79f,tg:lhps:45542_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1600,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
9d4e1f28-a0aa-5ed2-9988-e24ae5b8d79f,tg:lhps:45542_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:45542_#1,236018,O 33745 / A (LH.267),9d4e1f28-a0aa-5ed2-9988-e24ae5b8d79f,,,,,,,,,,,,,,,,,,,
9d4e1f28-a0aa-5ed2-9988-e24ae5b8d79f,tg:lhps:45542_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
9d4e1f28-a0aa-5ed2-9988-e24ae5b8d79f,tg:lhps:45542_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfc61fd-1851-5293-b6d4-1e79c41d7deb,au::23103,dr,printers (people),,,,,,,,
9d4e1f28-a0aa-5ed2-9988-e24ae5b8d79f,tg:lhps:45542_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.0,permission required
