ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
9c7f92bb-229c-5f30-b5d5-7ab471df406e,tg:lhps:34169_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:34169_#2,record identifiers,https://data.letterenhuis.be/ark:/24970/9c7f92bb-229c-5f30-b5d5-7ab471df406e,object identifier,,,,,,,,,,,
9c7f92bb-229c-5f30-b5d5-7ab471df406e,tg:lhps:34169_#2,e22_AcquisitionNumbers,2,,,,134097,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c7f92bb-229c-5f30-b5d5-7ab471df406e,tg:lhps:34169_#2,e22_Carrier,1,,,,,,,,,,,,,,kenmerken.lhdragerps,canvas (textile material),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c7f92bb-229c-5f30-b5d5-7ab471df406e,tg:lhps:34169_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,128 x 93,,,,,,,,,,,,"128 x 93 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c7f92bb-229c-5f30-b5d5-7ab471df406e,tg:lhps:34169_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1280,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c7f92bb-229c-5f30-b5d5-7ab471df406e,tg:lhps:34169_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,930,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c7f92bb-229c-5f30-b5d5-7ab471df406e,tg:lhps:34169_#2,e22_Items,2,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:34169_#2,134097,J 447 / A (LH91),9c7f92bb-229c-5f30-b5d5-7ab471df406e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c7f92bb-229c-5f30-b5d5-7ab471df406e,tg:lhps:34169_#2,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
9c7f92bb-229c-5f30-b5d5-7ab471df406e,tg:lhps:34169_#2,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8454e109-4e0d-5e06-9b63-3bc33ac1c3b4,au::45562,dr,printers (people),,,,,,,,,,,,,,,,,,
9c7f92bb-229c-5f30-b5d5-7ab471df406e,tg:lhps:34169_#2,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.0,permission required,,,,,,,,
