ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
5a37ad81-6186-5ea3-9f2e-f6b8dbf4d656,tg:lhps:18076_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:18076_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/5a37ad81-6186-5ea3-9f2e-f6b8dbf4d656,object identifier,,,,,,,,,,,
5a37ad81-6186-5ea3-9f2e-f6b8dbf4d656,tg:lhps:18076_#1,e22_AcquisitionNumbers,1,,,,105827/38,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a37ad81-6186-5ea3-9f2e-f6b8dbf4d656,tg:lhps:18076_#1,e22_Acquisitions,1,tr:lh:5398,"dlod={""name"":""Schenking van Raoul Chanet"",""ark"":""ark:/24970/x0/016cfbcd-4f82-5d7b-aff0-1513402d4c3d"",""uri"":""/repositories/11/accessions/577589"",""id"":""tr:lh:5398"",""date"":""1978-07-28"",""granter"":""Raoul Chanet"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/016cfbcd-4f82-5d7b-aff0-1513402d4c3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a37ad81-6186-5ea3-9f2e-f6b8dbf4d656,tg:lhps:18076_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"57,5 x 28,5",,,,,,,,,,,,"57,5 x 28,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a37ad81-6186-5ea3-9f2e-f6b8dbf4d656,tg:lhps:18076_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,575,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a37ad81-6186-5ea3-9f2e-f6b8dbf4d656,tg:lhps:18076_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,285,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a37ad81-6186-5ea3-9f2e-f6b8dbf4d656,tg:lhps:18076_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:18076_#1,105827/38,C 21522 / A,5a37ad81-6186-5ea3-9f2e-f6b8dbf4d656,tr:lh:5398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a37ad81-6186-5ea3-9f2e-f6b8dbf4d656,tg:lhps:18076_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
5a37ad81-6186-5ea3-9f2e-f6b8dbf4d656,tg:lhps:18076_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,permission required,,,,,,,,
5a37ad81-6186-5ea3-9f2e-f6b8dbf4d656,tg:lhps:18076_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sfIRWKRFLqPUYFDRdR1JYKe3,lhps,https://dams.antwerpen.be/iiif/sfIRWKRFLqPUYFDRdR1JYKe3/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/sfIRWKRFLqPUYFDRdR1JYKe3,DAMS Image,lhps,Affiche
