ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
5c204a55-c18f-5eea-9892-0d730f1ec932,tg:lhps:16767_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:16767_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/5c204a55-c18f-5eea-9892-0d730f1ec932,object identifier,,,,,,,,,,,
5c204a55-c18f-5eea-9892-0d730f1ec932,tg:lhps:16767_#1,e22_AcquisitionNumbers,1,,,,104247,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c204a55-c18f-5eea-9892-0d730f1ec932,tg:lhps:16767_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"63 x 31,5",,,,,,,,,,,,"63 x 31,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c204a55-c18f-5eea-9892-0d730f1ec932,tg:lhps:16767_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,630,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c204a55-c18f-5eea-9892-0d730f1ec932,tg:lhps:16767_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,315,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c204a55-c18f-5eea-9892-0d730f1ec932,tg:lhps:16767_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:16767_#1,104247,B 909 / A,5c204a55-c18f-5eea-9892-0d730f1ec932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c204a55-c18f-5eea-9892-0d730f1ec932,tg:lhps:16767_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
5c204a55-c18f-5eea-9892-0d730f1ec932,tg:lhps:16767_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e21e5406-a69d-5c30-a6ab-7244fb0ee8e0,au::46296,dr,printers (people),,,,,,,,,,,,,,,,,,
5c204a55-c18f-5eea-9892-0d730f1ec932,tg:lhps:16767_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.0,permission required,,,,,,,,
5c204a55-c18f-5eea-9892-0d730f1ec932,tg:lhps:16767_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1nKTaeQcXTTFXtDZE9TX4Co,lhps,https://dams.antwerpen.be/iiif/e1nKTaeQcXTTFXtDZE9TX4Co/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/e1nKTaeQcXTTFXtDZE9TX4Co,DAMS Image,lhps,Affiche
