ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,tg:lhpr:10519,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:10519,record identifiers,https://data.letterenhuis.be/ark:/24970/4b4f98a6-1a84-5558-ac5d-17f29ba9a013,object identifier,Prenten,,,,,,
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6a3d370a-2961-4b3c-b04a-9f405e6d1a54"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9a88dbea-9f6b-47c7-b79c-05c325e78f6d"", ""inverseOntologyProperty"": """"}]"
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,tg:lhpr:10519,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.0,2076,In Copyright,
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,tg:lhpr:10519,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19610000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,tg:lhpr:10519,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000002700,referentienummer,False,,,,,,,,,,,,,,,,,,,,
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:10519,brocade id,False,,,,,,,,,,,,,,,,,,,,
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:10519/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,,e73_LegacyInformation,2,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Maria-Elisabeth de Raeymaekers, 28-06-1989</p>
",herkomst,False,,,,,,,,,,,,,,,,,,,,
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,tg:lhpr:10519,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1c6dc12c-eb38-5af5-9538-3b886db6c983"", ""ontologyProperty"": """", ""resourceXresourceId"": ""863e1d9c-ecc0-4a0f-8a1b-d011e93c2cc0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,tg:lhpr:10519,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoeve met bomen (2),constructed titles,Dutch (language),,,,,,,,,,,,
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,tg:lhpr:10519,e73_Titles,,,au::16226,,,,lh,lhpr,Iconografie,ab9e13c9-107e-545c-a852-79a2401b743f,ar,artists (visual artists),au::16226:1,au::16226g:1,,"dlod={""suggest"":[""/agents/people/1736182"",""au::16226"",""au::16226:1"",""ark:/83110/x0/ab9e13c9-107e-545c-a852-79a2401b743f"",""Jozef van Ruyssevelt"",""ark:/83110/x0/e92a2985-8f8c-5a85-b8aa-f56ea55063f0""],""name"":""Jozef van Ruyssevelt"",""ark"":""ark:/83110/x0/e92a2985-8f8c-5a85-b8aa-f56ea55063f0"",""uri"":""/agents/people/1736182"",""id"":""au::16226:1"",""resourceArk"":""ark:/83110/x0/ab9e13c9-107e-545c-a852-79a2401b743f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ab9e13c9-107e-545c-a852-79a2401b743f,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b4f98a6-1a84-5558-ac5d-17f29ba9a013,tg:lhpr:10519,e73_Titles,,,au::7555,,,,lh,lhpr,Iconografie,c526cbe4-717b-5c2c-9bfe-491f98d553c0,vb,,au::7555:1,au::7555g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/808385"",""au::7555"",""au::7555:1"",""ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0"",""Maurice Gilliams"",""ark:/83110/x0/473be00a-49da-5df8-abe0-6583c5d3aebc""],""name"":""Maurice Gilliams"",""ark"":""ark:/83110/x0/473be00a-49da-5df8-abe0-6583c5d3aebc"",""uri"":""/agents/people/808385"",""id"":""au::7555:1"",""resourceArk"":""ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0,,,,,,,,,,,,,,,
