ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
dc0ffc05-3504-56e8-8958-e081682e7f89,tg:lhpr:12500,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:12500,record identifiers,https://data.letterenhuis.be/ark:/24970/dc0ffc05-3504-56e8-8958-e081682e7f89,object identifier,Prenten,,,,,,
dc0ffc05-3504-56e8-8958-e081682e7f89,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""19e35c9a-1656-4287-96a4-8c6f5bef98d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4fa189a0-1d9f-41c5-92d1-afff9243b3a4"", ""inverseOntologyProperty"": """"}]"
dc0ffc05-3504-56e8-8958-e081682e7f89,tg:lhpr:12500,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
dc0ffc05-3504-56e8-8958-e081682e7f89,tg:lhpr:12500,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Een boerin met druivenmand, de wijngaard en het landgoed met dennenbomen en bergen op de achtergrond.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc0ffc05-3504-56e8-8958-e081682e7f89,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000004656,referentienummer,False,,,,,,,,,,,,,,,,,,,,
dc0ffc05-3504-56e8-8958-e081682e7f89,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:12500,brocade id,False,,,,,,,,,,,,,,,,,,,,
dc0ffc05-3504-56e8-8958-e081682e7f89,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:12500/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
dc0ffc05-3504-56e8-8958-e081682e7f89,tg:lhpr:12500,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""390a438c-a54c-5b6c-b5a7-b14b431c680d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""db215eae-a1d9-4a07-aefb-164bbb475e09"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
dc0ffc05-3504-56e8-8958-e081682e7f89,tg:lhpr:12500,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ex libris voor Beels M.J.G. door Mia Van Oostveen,constructed titles,Dutch (language),,,,,,,,,,,,
dc0ffc05-3504-56e8-8958-e081682e7f89,tg:lhpr:12500,e73_Titles,,,au::6498,,,,lh,lhpr,Iconografie,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,,au::6498:1,au::6498g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
