ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
0d906193-a662-5134-a6a8-f94185907c63,tg:lhtk:1945,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:1945,record identifiers,https://data.letterenhuis.be/ark:/24970/0d906193-a662-5134-a6a8-f94185907c63,object identifier,Tekeningen,,,,,,
0d906193-a662-5134-a6a8-f94185907c63,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fdd8b133-d1b3-4767-95b2-662d26609522"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3e0b254-c5df-4ffb-8686-a36f260f8bb9"", ""inverseOntologyProperty"": """"}]"
0d906193-a662-5134-a6a8-f94185907c63,tg:lhtk:1945,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
0d906193-a662-5134-a6a8-f94185907c63,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/tk/000000359,referentienummer,False,,,,,,,,,,,,,,,,,,,,
0d906193-a662-5134-a6a8-f94185907c63,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<B>Aankoopprijs:</B> 100 Fr.<BR>ICONOGRAFIE\1945i.tif,commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
0d906193-a662-5134-a6a8-f94185907c63,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhtk:1945,brocade id,False,,,,,,,,,,,,,,,,,,,,
0d906193-a662-5134-a6a8-f94185907c63,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhtk:1945/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
0d906193-a662-5134-a6a8-f94185907c63,,e73_LegacyInformation,2,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>A. Horemans, 04-12-1954</p>
",herkomst,False,,,,,,,,,,,,,,,,,,,,
0d906193-a662-5134-a6a8-f94185907c63,tg:lhtk:1945,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""de1c2ba3-f3a4-5e29-88db-f0df04e08d37"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7665710c-50eb-483a-9c1d-e0cf6a884e9c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
0d906193-a662-5134-a6a8-f94185907c63,tg:lhtk:1945,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emiel Brees,constructed titles,Dutch (language),,,,,,,,,,,,
0d906193-a662-5134-a6a8-f94185907c63,tg:lhtk:1945,e73_Titles,,,au::54966,,,,lh,lhtk,Iconografie,bacd8fed-d313-5612-ae6c-9b740cbeab3b,ar,artists (visual artists),au::54966:1,au::54966g:1,,"dlod={""suggest"":[""/agents/people/5881362"",""au::54966"",""au::54966:1"",""ark:/83110/x0/bacd8fed-d313-5612-ae6c-9b740cbeab3b"",""R. Sperber"",""ark:/83110/x0/102679b8-17e6-5522-8d60-1db3e42f8288""],""name"":""R. Sperber"",""ark"":""ark:/83110/x0/102679b8-17e6-5522-8d60-1db3e42f8288"",""uri"":""/agents/people/5881362"",""id"":""au::54966:1"",""resourceArk"":""ark:/83110/x0/bacd8fed-d313-5612-ae6c-9b740cbeab3b"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bacd8fed-d313-5612-ae6c-9b740cbeab3b,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d906193-a662-5134-a6a8-f94185907c63,tg:lhtk:1945,e73_Titles,,,au::2816,,,,lh,lhtk,Iconografie,b5adbaeb-09bc-55ca-b47d-f3dbc13ecfb4,kw,,au::2816:1,au::2816g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/301312"",""au::2816"",""au::2816:1"",""ark:/83110/x0/b5adbaeb-09bc-55ca-b47d-f3dbc13ecfb4"",""Emiel Brees"",""ark:/83110/x0/52607c1b-9cc9-579d-af4b-fec3e2c43efa""],""name"":""Emiel Brees"",""ark"":""ark:/83110/x0/52607c1b-9cc9-579d-af4b-fec3e2c43efa"",""uri"":""/agents/people/301312"",""id"":""au::2816:1"",""resourceArk"":""ark:/83110/x0/b5adbaeb-09bc-55ca-b47d-f3dbc13ecfb4"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b5adbaeb-09bc-55ca-b47d-f3dbc13ecfb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
