ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
9822ec93-2c1c-53bc-b937-8e29c30c9f2e,tg:lhtk:1915,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:1915,record identifiers,https://data.letterenhuis.be/ark:/24970/9822ec93-2c1c-53bc-b937-8e29c30c9f2e,object identifier,Tekeningen,,,,,,
9822ec93-2c1c-53bc-b937-8e29c30c9f2e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fef15454-2ba6-48cf-832a-3c2bfbe84001"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c75570ab-fe25-48e9-b2e1-d2234395da2c"", ""inverseOntologyProperty"": """"}]"
9822ec93-2c1c-53bc-b937-8e29c30c9f2e,tg:lhtk:1915,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.0,2048,In Copyright,
9822ec93-2c1c-53bc-b937-8e29c30c9f2e,tg:lhtk:1915,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9822ec93-2c1c-53bc-b937-8e29c30c9f2e,tg:lhtk:1915,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9822ec93-2c1c-53bc-b937-8e29c30c9f2e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/tk/000000334,referentienummer,False,,,,,,,,,,,,,,,,,,,,
9822ec93-2c1c-53bc-b937-8e29c30c9f2e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhtk:1915,brocade id,False,,,,,,,,,,,,,,,,,,,,
9822ec93-2c1c-53bc-b937-8e29c30c9f2e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhtk:1915/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
9822ec93-2c1c-53bc-b937-8e29c30c9f2e,,e73_LegacyInformation,3,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>De Meul</p>
",herkomst,False,,,,,,,,,,,,,,,,,,,,
9822ec93-2c1c-53bc-b937-8e29c30c9f2e,tg:lhtk:1915,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""03ae8d70-53ee-59ab-bc55-8ca5ac28e8e5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6bfe1e1b-f22b-480b-b324-a71db7124781"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
