ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
a60143a0-824b-5938-a15a-92394e7ae5c6,tg:lhtk:3870,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:3870,record identifiers,https://data.letterenhuis.be/ark:/24970/a60143a0-824b-5938-a15a-92394e7ae5c6,object identifier,Tekeningen,,,,,,
a60143a0-824b-5938-a15a-92394e7ae5c6,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""60b078c1-3caa-4810-a773-a55eeaa654d9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0ab7c7c3-fc22-436e-be9c-716622bc75b6"", ""inverseOntologyProperty"": """"}]"
a60143a0-824b-5938-a15a-92394e7ae5c6,tg:lhtk:3870,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.0,2031,In Copyright,
a60143a0-824b-5938-a15a-92394e7ae5c6,tg:lhtk:3870,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a60143a0-824b-5938-a15a-92394e7ae5c6,tg:lhtk:3870,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a60143a0-824b-5938-a15a-92394e7ae5c6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/tk/000001411,referentienummer,False,,,,,,,,,,,,,,,,,,,,
a60143a0-824b-5938-a15a-92394e7ae5c6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhtk:3870,brocade id,False,,,,,,,,,,,,,,,,,,,,
a60143a0-824b-5938-a15a-92394e7ae5c6,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhtk:3870/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
a60143a0-824b-5938-a15a-92394e7ae5c6,,e73_LegacyInformation,2,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ary Delen, 10-09-1953</p>
",herkomst,False,,,,,,,,,,,,,,,,,,,,
a60143a0-824b-5938-a15a-92394e7ae5c6,tg:lhtk:3870,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fa0f1c72-ecc3-5f95-b1b9-c8cb8c1706bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""262ef6c3-8766-4c56-84ec-fa2522ac00e4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
