ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
52d8c0da-aa28-5c2c-81de-25844ec5a287,tg:lhtk:7722,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:7722,record identifiers,https://data.letterenhuis.be/ark:/24970/52d8c0da-aa28-5c2c-81de-25844ec5a287,object identifier,Tekeningen,,,,,,
52d8c0da-aa28-5c2c-81de-25844ec5a287,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f2e5dfcc-74fd-455d-8104-5a9e8e31a0b4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""553560a0-ffba-421c-b604-7b98322839d2"", ""inverseOntologyProperty"": """"}]"
52d8c0da-aa28-5c2c-81de-25844ec5a287,tg:lhtk:7722,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
52d8c0da-aa28-5c2c-81de-25844ec5a287,tg:lhtk:7722,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>In zwart carnet (14,3 x 10); ins. nr. 60258/43.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52d8c0da-aa28-5c2c-81de-25844ec5a287,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/tk/000004214,referentienummer,False,,,,,,,,,,,,,,,,,,,,
52d8c0da-aa28-5c2c-81de-25844ec5a287,,e73_LegacyInformation,1,kenmerken.lhvoorlstandic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K1,temporary location,False,,,,,,,,,,,,,,,,,,,,
52d8c0da-aa28-5c2c-81de-25844ec5a287,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhtk:7722,brocade id,False,,,,,,,,,,,,,,,,,,,,
52d8c0da-aa28-5c2c-81de-25844ec5a287,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhtk:7722/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
52d8c0da-aa28-5c2c-81de-25844ec5a287,,e73_LegacyInformation,3,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Schenking van de familie W. Vaes, 30.12.58</p>
",herkomst,False,,,,,,,,,,,,,,,,,,,,
52d8c0da-aa28-5c2c-81de-25844ec5a287,tg:lhtk:7722,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""32bbf530-0ea0-5a97-b377-7698b2d837eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a8c0c3e1-0a23-4485-902b-48874c117044"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
52d8c0da-aa28-5c2c-81de-25844ec5a287,tg:lhtk:7722,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beginblad met annotaties, adressen, schets van vrouw aan café-tafel.",constructed titles,Dutch (language),,,,,,,,,,,,
52d8c0da-aa28-5c2c-81de-25844ec5a287,tg:lhtk:7722,e73_Titles,2,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in (reis-)schetsboek,constructed titles,Dutch (language),,,,,,,,,,,,
