ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,tg:lhpr:11950,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:11950,record identifiers,https://data.letterenhuis.be/ark:/24970/fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,object identifier,Prenten,,,,,,
fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7ab1c31f-2bac-4416-9b4b-535246951b46"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e4f30b97-15f5-438b-91b0-bca951a0415b"", ""inverseOntologyProperty"": """"}]"
fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,tg:lhpr:11950,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.0,2060,In Copyright,
fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,tg:lhpr:11950,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,tg:lhpr:11950,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,tg:lhpr:11950,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,tg:lhpr:11950,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Een man in lang gewaad leest een boek. Links achter hem een zeer groot spinnennet mét de spin in het midden.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000004108,referentienummer,False,,,,,,,,,,,,,,,,,,,,
fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:11950,brocade id,False,,,,,,,,,,,,,,,,,,,,
fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:11950/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,tg:lhpr:11950,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""945cef28-b9fe-5035-9278-4827ac396456"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6939fd08-ad37-4bcd-955c-36fc9bc7acd3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
fdcc6e1b-5900-5b08-b0f6-d2c602a7ea4b,tg:lhpr:11950,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ex libris voor J. Rodriguez Chaves door J. Rodriguez Chaves,constructed titles,Dutch (language),,,,,,,,,,,,
