ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,tg:lhpa:299,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpa:299,record identifiers,https://data.letterenhuis.be/ark:/24970/a9a8d6e9-ce1b-586f-8a1c-510680d570b0,object identifier,Schilderijen,,,,,,
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""37569848-d8a6-423c-83bc-4bf1b85316d5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27c4f055-2300-4f90-8329-0f1fb778fa9f"", ""inverseOntologyProperty"": """"}]"
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,tg:lhpa:299,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.0,2006,No Copyright - Public Domain Mark 1.0,
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,tg:lhpa:299,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18910000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,tg:lhpa:299,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pa/000000214,referentienummer,False,,,,,,,,,,,,,,,,,,,,
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpa:299,brocade id,False,,,,,,,,,,,,,,,,,,,,
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpa:299/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,,e73_LegacyInformation,3,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Schenking Albert Sabbe, 14.2.1940</p>
",herkomst,False,,,,,,,,,,,,,,,,,,,,
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,tg:lhpa:299,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bb65a397-aa1b-5d03-8f5d-8b71f7f88629"", ""ontologyProperty"": """", ""resourceXresourceId"": ""742eab31-0b22-4a92-94c9-ba481fcefbb4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,tg:lhpa:299,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julius Sabbe.,constructed titles,Dutch (language),,,,,,,,,,,,
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,tg:lhpa:299,e73_Titles,,,au::51512,,,,lh,lhpa,Iconografie,0f34f437-0b8d-56d2-8b9c-6dfd8cdb70b1,ar,artists (visual artists),au::51512:1,au::51512g:1,,"dlod={""suggest"":[""/agents/people/5511784"",""au::51512"",""au::51512:1"",""ark:/83110/x0/0f34f437-0b8d-56d2-8b9c-6dfd8cdb70b1"",""Nicolaas van den Eeden"",""ark:/83110/x0/fd567c41-fb8d-5203-9e0c-5aa96417a1ab""],""name"":""Nicolaas van den Eeden"",""ark"":""ark:/83110/x0/fd567c41-fb8d-5203-9e0c-5aa96417a1ab"",""uri"":""/agents/people/5511784"",""id"":""au::51512:1"",""resourceArk"":""ark:/83110/x0/0f34f437-0b8d-56d2-8b9c-6dfd8cdb70b1"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0f34f437-0b8d-56d2-8b9c-6dfd8cdb70b1,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,tg:lhpa:299,e73_Titles,,,au::16285,,,,lh,lhpa,Iconografie,7fb1dcc7-b2ef-5c2e-a4a1-41d10a73e665,kw,,au::16285:1,au::16285g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1742495"",""au::16285"",""au::16285:1"",""ark:/83110/x0/7fb1dcc7-b2ef-5c2e-a4a1-41d10a73e665"",""Julius Sabbe"",""ark:/83110/x0/9a42e929-ef50-5f34-8d70-1ecd22bcc409""],""name"":""Julius Sabbe"",""ark"":""ark:/83110/x0/9a42e929-ef50-5f34-8d70-1ecd22bcc409"",""uri"":""/agents/people/1742495"",""id"":""au::16285:1"",""resourceArk"":""ark:/83110/x0/7fb1dcc7-b2ef-5c2e-a4a1-41d10a73e665"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7fb1dcc7-b2ef-5c2e-a4a1-41d10a73e665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
