ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
a39ad0dd-b5c5-5952-b3df-0a87a3d7957f,tg:lhtk:14269,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:14269,record identifiers,https://data.letterenhuis.be/ark:/24970/a39ad0dd-b5c5-5952-b3df-0a87a3d7957f,object identifier,Tekeningen,,,,,,
a39ad0dd-b5c5-5952-b3df-0a87a3d7957f,tg:lhtk:14269,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Opgevoerd door KNS van 03/1973</p>
","<p>Opgevoerd door KNS van 03/1973</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a39ad0dd-b5c5-5952-b3df-0a87a3d7957f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5258d89e-0989-41b3-9ed6-d50a37a14914"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6cd3b17d-5f9c-4550-b960-1a872050bbce"", ""inverseOntologyProperty"": """"}]"
a39ad0dd-b5c5-5952-b3df-0a87a3d7957f,tg:lhtk:14269,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.0,2087,In Copyright,
a39ad0dd-b5c5-5952-b3df-0a87a3d7957f,tg:lhtk:14269,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19721100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a39ad0dd-b5c5-5952-b3df-0a87a3d7957f,tg:lhtk:14269,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a39ad0dd-b5c5-5952-b3df-0a87a3d7957f,tg:lhtk:14269,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>met voor beeld voor het stof voor het kostuum</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a39ad0dd-b5c5-5952-b3df-0a87a3d7957f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/tk/000009764,referentienummer,False,,,,,,,,,,,,,,,,,,,,
a39ad0dd-b5c5-5952-b3df-0a87a3d7957f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhtk:14269,brocade id,False,,,,,,,,,,,,,,,,,,,,
a39ad0dd-b5c5-5952-b3df-0a87a3d7957f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhtk:14269/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
