ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
1fee994c-dc55-51e9-8e18-e7c88123586c,tg:lhtk:14675,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:14675,record identifiers,https://data.letterenhuis.be/ark:/24970/1fee994c-dc55-51e9-8e18-e7c88123586c,object identifier,Tekeningen,,,,,,
1fee994c-dc55-51e9-8e18-e7c88123586c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c5ce647d-1e16-404f-8c9c-8dedfb452847"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bcc8452b-43fc-4692-9b46-1db06f5a86fe"", ""inverseOntologyProperty"": """"}]"
1fee994c-dc55-51e9-8e18-e7c88123586c,tg:lhtk:14675,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.0,2098,In Copyright,
1fee994c-dc55-51e9-8e18-e7c88123586c,tg:lhtk:14675,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fee994c-dc55-51e9-8e18-e7c88123586c,tg:lhtk:14675,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fee994c-dc55-51e9-8e18-e7c88123586c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/tk/000010165,referentienummer,False,,,,,,,,,,,,,,,,,,,,
1fee994c-dc55-51e9-8e18-e7c88123586c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhtk:14675,brocade id,False,,,,,,,,,,,,,,,,,,,,
1fee994c-dc55-51e9-8e18-e7c88123586c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhtk:14675/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
1fee994c-dc55-51e9-8e18-e7c88123586c,tg:lhtk:14675,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a8313f5a-54f3-542d-ae76-d54254321583"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bcfe7b4d-be34-4f9e-b121-ac9358958704"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
1fee994c-dc55-51e9-8e18-e7c88123586c,tg:lhtk:14675,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, kostuum voor Matthew (Jo Coppens) in  De Jaren Dertig (Arthur Miller),constructed titles,Dutch (language),,,,,,,,,,,,
