ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
b30ce6c5-5dcb-5c4f-918a-2de504321ece,tg:lhtk:2522,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:2522,record identifiers,https://data.letterenhuis.be/ark:/24970/b30ce6c5-5dcb-5c4f-918a-2de504321ece,object identifier,Tekeningen,,,,,,
b30ce6c5-5dcb-5c4f-918a-2de504321ece,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8b65330d-21a1-44ee-803c-2f9da7cc5403"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1fdbcc0b-0a76-4f87-808e-e7cf8137c1e7"", ""inverseOntologyProperty"": """"}]"
b30ce6c5-5dcb-5c4f-918a-2de504321ece,tg:lhtk:2522,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.0,2007,No Copyright - Public Domain Mark 1.0,
b30ce6c5-5dcb-5c4f-918a-2de504321ece,tg:lhtk:2522,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b30ce6c5-5dcb-5c4f-918a-2de504321ece,tg:lhtk:2522,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b30ce6c5-5dcb-5c4f-918a-2de504321ece,tg:lhtk:2522,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Van links naar rechts: Antoon van Welie, Ferdinand Muller, Karel Theunissen, Francis Nijs, Gerard Van der Heijden, Emmanuel de Bom, Victor Hageman, Richard Baseleer, Arthur Briët, Elvira, Malvina, Frans Deutmann.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b30ce6c5-5dcb-5c4f-918a-2de504321ece,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/tk/000000641,referentienummer,False,,,,,,,,,,,,,,,,,,,,
b30ce6c5-5dcb-5c4f-918a-2de504321ece,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIRES026\heijden\cafe-art.tif,commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
b30ce6c5-5dcb-5c4f-918a-2de504321ece,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhtk:2522,brocade id,False,,,,,,,,,,,,,,,,,,,,
b30ce6c5-5dcb-5c4f-918a-2de504321ece,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhtk:2522/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
