ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
27a11a52-5f2f-50e7-b4d5-ea7928387af1,tg:lhtk:3552,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:3552,record identifiers,https://data.letterenhuis.be/ark:/24970/27a11a52-5f2f-50e7-b4d5-ea7928387af1,object identifier,Tekeningen,,,,,,
27a11a52-5f2f-50e7-b4d5-ea7928387af1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5c67a8fd-e2ac-454b-aae9-66535581cab3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""78c06220-692f-4c1a-92a8-e471bb8d72b4"", ""inverseOntologyProperty"": """"}]"
27a11a52-5f2f-50e7-b4d5-ea7928387af1,tg:lhtk:3552,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.0,1976,No Copyright - Public Domain Mark 1.0,
27a11a52-5f2f-50e7-b4d5-ea7928387af1,tg:lhtk:3552,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27a11a52-5f2f-50e7-b4d5-ea7928387af1,tg:lhtk:3552,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27a11a52-5f2f-50e7-b4d5-ea7928387af1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/tk/000001240,referentienummer,False,,,,,,,,,,,,,,,,,,,,
27a11a52-5f2f-50e7-b4d5-ea7928387af1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhtk:3552,brocade id,False,,,,,,,,,,,,,,,,,,,,
27a11a52-5f2f-50e7-b4d5-ea7928387af1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhtk:3552/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
27a11a52-5f2f-50e7-b4d5-ea7928387af1,,e73_LegacyInformation,2,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Julien Bilmeyer</p>
",herkomst,False,,,,,,,,,,,,,,,,,,,,
27a11a52-5f2f-50e7-b4d5-ea7928387af1,tg:lhtk:3552,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e3854848-065a-5c56-bb13-3360f8cf2869"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ab3f3ab7-cc07-4f7d-bd19-33d982c781fc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
