ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
c876b7c2-35c7-5ea5-af71-ecdcc5109026,tg:lhpr:6961,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:6961,record identifiers,https://data.letterenhuis.be/ark:/24970/c876b7c2-35c7-5ea5-af71-ecdcc5109026,object identifier,Prenten,,,,,,
c876b7c2-35c7-5ea5-af71-ecdcc5109026,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""34b8c5c9-33ce-477a-b1ec-057a796849bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eae385df-ec22-4ff6-8276-0e8a7b806113"", ""inverseOntologyProperty"": """"}]"
c876b7c2-35c7-5ea5-af71-ecdcc5109026,tg:lhpr:6961,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.0,1963,No Copyright - Public Domain Mark 1.0,
c876b7c2-35c7-5ea5-af71-ecdcc5109026,tg:lhpr:6961,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c876b7c2-35c7-5ea5-af71-ecdcc5109026,tg:lhpr:6961,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848,,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c876b7c2-35c7-5ea5-af71-ecdcc5109026,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000001306,referentienummer,False,,,,,,,,,,,,,,,,,,,,
c876b7c2-35c7-5ea5-af71-ecdcc5109026,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ICONOGRAFIE/6956i.tif
<br><br><b>Opmerking:</b> In de <b>fotomap</b> zitten twee zwart-wit-foto's (met stempel van Marcel Lambin) en een gedrukt exemplaar van een portret van Louis David door F. J. Navez. Mogelijk zijn de foto's hiervan gefotografeerd. Verder zit er in de map ook een gedrukte afbeelding van Louis David's schilderij: ""De dood van Marat"", en van ""Napoleon in 1797"".",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
c876b7c2-35c7-5ea5-af71-ecdcc5109026,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:6961,brocade id,False,,,,,,,,,,,,,,,,,,,,
c876b7c2-35c7-5ea5-af71-ecdcc5109026,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:6961/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
c876b7c2-35c7-5ea5-af71-ecdcc5109026,,e73_LegacyInformation,2,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Niet ingeschreven gevonden, 19-10-2006</p>
",herkomst,False,,,,,,,,,,,,,,,,,,,,
