ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
ab2da3eb-776f-5fde-a4bc-cc9c5d2685d0,tg:lhtk:8742,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:8742,record identifiers,https://data.letterenhuis.be/ark:/24970/ab2da3eb-776f-5fde-a4bc-cc9c5d2685d0,object identifier,Tekeningen,,,,,,
ab2da3eb-776f-5fde-a4bc-cc9c5d2685d0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""dfd0430c-7638-4a32-8b62-c7f22a0bd65b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c50b284f-3890-4f2b-9635-0f793b9cf25e"", ""inverseOntologyProperty"": """"}]"
ab2da3eb-776f-5fde-a4bc-cc9c5d2685d0,tg:lhtk:8742,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
ab2da3eb-776f-5fde-a4bc-cc9c5d2685d0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/tk/000004810,referentienummer,False,,,,,,,,,,,,,,,,,,,,
ab2da3eb-776f-5fde-a4bc-cc9c5d2685d0,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICONOGRAFIE/ 8742i,commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
ab2da3eb-776f-5fde-a4bc-cc9c5d2685d0,,e73_LegacyInformation,1,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ingeschreven op 03-06-1987.</p>
",herkomst,False,,,,,,,,,,,,,,,,,,,,
ab2da3eb-776f-5fde-a4bc-cc9c5d2685d0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhtk:8742,brocade id,False,,,,,,,,,,,,,,,,,,,,
ab2da3eb-776f-5fde-a4bc-cc9c5d2685d0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhtk:8742/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
ab2da3eb-776f-5fde-a4bc-cc9c5d2685d0,tg:lhtk:8742,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9cf9ac4b-8ded-526b-8884-5d4618d23c0a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""514ab0c0-8efa-4616-8621-1118de3fa543"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
ab2da3eb-776f-5fde-a4bc-cc9c5d2685d0,tg:lhtk:8742,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afrikaanse ritueel.,constructed titles,Dutch (language),,,,,,,,,,,,
