ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
ab266e9b-593a-55f4-bd7e-c6326a438f2b,tg:lhpr:12712,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:12712,record identifiers,https://data.letterenhuis.be/ark:/24970/ab266e9b-593a-55f4-bd7e-c6326a438f2b,object identifier,Prenten,,,,,,
ab266e9b-593a-55f4-bd7e-c6326a438f2b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1bb3d2d4-7410-4849-aa83-89993d41f1f0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a7906df4-4409-46c5-ac62-f2339e4e99a4"", ""inverseOntologyProperty"": """"}]"
ab266e9b-593a-55f4-bd7e-c6326a438f2b,tg:lhpr:12712,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.0,2067,In Copyright,
ab266e9b-593a-55f4-bd7e-c6326a438f2b,tg:lhpr:12712,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab266e9b-593a-55f4-bd7e-c6326a438f2b,tg:lhpr:12712,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab266e9b-593a-55f4-bd7e-c6326a438f2b,tg:lhpr:12712,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Het Boogschutter-teken uit de dierenriem, als eerbetoon aan de geboortedatum van mevr. Blommaert en ook bovenaan een zeilschip, als symbool van het bewogen leven dat ze leidde en haar vele zeereizen.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab266e9b-593a-55f4-bd7e-c6326a438f2b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000004864,referentienummer,False,,,,,,,,,,,,,,,,,,,,
ab266e9b-593a-55f4-bd7e-c6326a438f2b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:12712,brocade id,False,,,,,,,,,,,,,,,,,,,,
ab266e9b-593a-55f4-bd7e-c6326a438f2b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:12712/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
ab266e9b-593a-55f4-bd7e-c6326a438f2b,tg:lhpr:12712,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d3b8231a-7541-5721-911b-7c533dc948fd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3eef82d1-e93b-4f30-abaa-fd232c90f0c0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
ab266e9b-593a-55f4-bd7e-c6326a438f2b,tg:lhpr:12712,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ex libris voor M.E.L. Lucassen Blommaert door Dirk van Luin,titles proper,Dutch (language),,,,,,,,,,,,
ab266e9b-593a-55f4-bd7e-c6326a438f2b,tg:lhpr:12712,e73_Titles,,,au::6498,,,,lh,lhpr,Iconografie,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,,au::6498:1,au::6498g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
