ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
6206bfa1-a45f-54f5-8716-a6821a3aec90,tg:lhpr:6778,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:6778,record identifiers,https://data.letterenhuis.be/ark:/24970/6206bfa1-a45f-54f5-8716-a6821a3aec90,object identifier,Prenten,,,,,,
6206bfa1-a45f-54f5-8716-a6821a3aec90,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2cd1dcc8-c37a-44e2-826f-d2bd90ad0aeb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""be29ea51-8ef1-48f5-919b-e363c4c8e607"", ""inverseOntologyProperty"": """"}]"
6206bfa1-a45f-54f5-8716-a6821a3aec90,tg:lhpr:6778,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.0,2046,In Copyright,
6206bfa1-a45f-54f5-8716-a6821a3aec90,tg:lhpr:6778,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6206bfa1-a45f-54f5-8716-a6821a3aec90,tg:lhpr:6778,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931,,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6206bfa1-a45f-54f5-8716-a6821a3aec90,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000001259,referentienummer,False,,,,,,,,,,,,,,,,,,,,
6206bfa1-a45f-54f5-8716-a6821a3aec90,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:6778,brocade id,False,,,,,,,,,,,,,,,,,,,,
6206bfa1-a45f-54f5-8716-a6821a3aec90,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:6778/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
6206bfa1-a45f-54f5-8716-a6821a3aec90,,e73_LegacyInformation,2,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>03-12-1947</p>
",herkomst,False,,,,,,,,,,,,,,,,,,,,
6206bfa1-a45f-54f5-8716-a6821a3aec90,tg:lhpr:6778,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a1da7d0e-aac6-53be-8a4a-bf38284e9dc8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5c1e5448-4ed9-4cdb-a28f-6286c169cb78"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
