ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
eacebc20-f568-5c1e-a8c4-89542bbb9281,tg:lhpr:11232,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:11232,record identifiers,https://data.letterenhuis.be/ark:/24970/eacebc20-f568-5c1e-a8c4-89542bbb9281,object identifier,Prenten,,,,,,
eacebc20-f568-5c1e-a8c4-89542bbb9281,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e5577cc8-598d-4140-a4f2-7bd96439f97b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""585e9388-9308-4ee9-88c9-cd17cd989cc8"", ""inverseOntologyProperty"": """"}]"
eacebc20-f568-5c1e-a8c4-89542bbb9281,tg:lhpr:11232,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.0,2058,In Copyright,
eacebc20-f568-5c1e-a8c4-89542bbb9281,tg:lhpr:11232,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19430000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eacebc20-f568-5c1e-a8c4-89542bbb9281,tg:lhpr:11232,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19430000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eacebc20-f568-5c1e-a8c4-89542bbb9281,tg:lhpr:11232,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eacebc20-f568-5c1e-a8c4-89542bbb9281,tg:lhpr:11232,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Reddings-zwemband met twee ankers en in het midden van de boei een groot zeilschip. Op de zwemband staan muzieknoten.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eacebc20-f568-5c1e-a8c4-89542bbb9281,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000003394,referentienummer,False,,,,,,,,,,,,,,,,,,,,
eacebc20-f568-5c1e-a8c4-89542bbb9281,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:11232,brocade id,False,,,,,,,,,,,,,,,,,,,,
eacebc20-f568-5c1e-a8c4-89542bbb9281,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:11232/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
eacebc20-f568-5c1e-a8c4-89542bbb9281,tg:lhpr:11232,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fba3208f-dcb1-5f57-88fc-e48f33ebc913"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9ed4eb01-0242-4f65-b128-ceca312b4379"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
eacebc20-f568-5c1e-a8c4-89542bbb9281,tg:lhpr:11232,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ex-libris voor C.L.Corsius door Th.Broekstra,constructed titles,Dutch (language),,,,,,,,,,,,
eacebc20-f568-5c1e-a8c4-89542bbb9281,tg:lhpr:11232,e73_Titles,,,au::6498,,,,lh,lhpr,Iconografie,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,,au::6498:1,au::6498g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
