ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
ffc733e7-294a-540b-bb00-79836dd01a32,tg:lhaq:8746,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhaq:8746,record identifiers,https://data.letterenhuis.be/ark:/24970/ffc733e7-294a-540b-bb00-79836dd01a32,object identifier,Aquarellen,,,,,,
ffc733e7-294a-540b-bb00-79836dd01a32,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8546bbe6-ee79-419c-80b6-77b42f73ffbb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""18453a6f-6258-4c87-874b-a890e020cab2"", ""inverseOntologyProperty"": """"}]"
ffc733e7-294a-540b-bb00-79836dd01a32,tg:lhaq:8746,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
ffc733e7-294a-540b-bb00-79836dd01a32,tg:lhaq:8746,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>De rol van Shylock, een rijke jood, werd door de acteur Luc Philips vertolkt.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc733e7-294a-540b-bb00-79836dd01a32,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/aq/000000374,referentienummer,False,,,,,,,,,,,,,,,,,,,,
ffc733e7-294a-540b-bb00-79836dd01a32,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICONOGRAFIE/ 8746i,commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
ffc733e7-294a-540b-bb00-79836dd01a32,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhaq:8746,brocade id,False,,,,,,,,,,,,,,,,,,,,
ffc733e7-294a-540b-bb00-79836dd01a32,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhaq:8746/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
ffc733e7-294a-540b-bb00-79836dd01a32,,e73_LegacyInformation,4,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Niet ingeschreven gevonden.</p>
",herkomst,False,,,,,,,,,,,,,,,,,,,,
ffc733e7-294a-540b-bb00-79836dd01a32,tg:lhaq:8746,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bcfcb821-3344-50df-b897-236cc0a65c4f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""64032ac8-0bc8-4f91-bc23-c8f7b5bfdca6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
ffc733e7-294a-540b-bb00-79836dd01a32,tg:lhaq:8746,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shylock,titles proper,Dutch (language),,,,,,,,,,,,
