ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,tg:lhpr:11408,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:11408,record identifiers,https://data.letterenhuis.be/ark:/24970/d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,object identifier,Prenten,,,,,,
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""eb72dbb0-5c35-41b9-aed7-9408ff6b504e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""96d9ec39-9cfc-47fe-9179-ebac47da2cce"", ""inverseOntologyProperty"": """"}]"
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,tg:lhpr:11408,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.0,2041,In Copyright,
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,tg:lhpr:11408,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,tg:lhpr:11408,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,tg:lhpr:11408,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926,1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,tg:lhpr:11408,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Boek met inktpotje en schrijfveer.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000003570,referentienummer,False,,,,,,,,,,,,,,,,,,,,
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:11408,brocade id,False,,,,,,,,,,,,,,,,,,,,
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:11408/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,tg:lhpr:11408,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3b80d7ef-5584-58e3-9209-e0153bcb5bd6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""728d1b3e-0ed5-47c3-8538-4afb53e8a2f2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,tg:lhpr:11408,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ex-libris voor J.J.van Lindt van Erk Jzn door T.v.d.Veen,constructed titles,Dutch (language),,,,,,,,,,,,
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,tg:lhpr:11408,e73_Titles,,,au::6498,,,,lh,lhpr,Iconografie,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,,au::6498:1,au::6498g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
