ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
8940cb70-47c4-5d52-9a26-332c018e209e,tg:lhaq:5558,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhaq:5558,record identifiers,https://data.letterenhuis.be/ark:/24970/8940cb70-47c4-5d52-9a26-332c018e209e,object identifier,Aquarellen,,,,,,
8940cb70-47c4-5d52-9a26-332c018e209e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3648bc4d-b4d5-45b8-97e5-f7941911b72d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""459ef12e-a40f-48af-9a6e-93b367314ff8"", ""inverseOntologyProperty"": """"}]"
8940cb70-47c4-5d52-9a26-332c018e209e,tg:lhaq:5558,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.0,2033,In Copyright,
8940cb70-47c4-5d52-9a26-332c018e209e,tg:lhaq:5558,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8940cb70-47c4-5d52-9a26-332c018e209e,tg:lhaq:5558,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8940cb70-47c4-5d52-9a26-332c018e209e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/aq/000000101,referentienummer,False,,,,,,,,,,,,,,,,,,,,
8940cb70-47c4-5d52-9a26-332c018e209e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhaq:5558,brocade id,False,,,,,,,,,,,,,,,,,,,,
8940cb70-47c4-5d52-9a26-332c018e209e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhaq:5558/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
8940cb70-47c4-5d52-9a26-332c018e209e,tg:lhaq:5558,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6c180ff3-6cb0-5260-8c28-1e102319893b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""823d850b-9174-4857-9a08-8fbef0dc96bc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
8940cb70-47c4-5d52-9a26-332c018e209e,tg:lhaq:5558,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vignet voor omslag van ""De Stroom""",titles proper,Dutch (language),,,,,,,,,,,,
8940cb70-47c4-5d52-9a26-332c018e209e,tg:lhaq:5558,e73_Titles,2,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ontwerp,constructed titles,Dutch (language),,,,,,,,,,,,
8940cb70-47c4-5d52-9a26-332c018e209e,tg:lhaq:5558,e73_Titles,,,au::9844,,,,lh,lhaq,Iconografie,1233e5fa-64ad-5e75-8f85-1728d131bf72,ar,artists (visual artists),au::9844:1,au::9844g:1,,"dlod={""suggest"":[""/agents/people/1053308"",""au::9844"",""au::9844:1"",""ark:/83110/x0/1233e5fa-64ad-5e75-8f85-1728d131bf72"",""Paul Joostens"",""ark:/83110/x0/59d4abe2-ab6e-5ed2-9771-a7f705958a34""],""name"":""Paul Joostens"",""ark"":""ark:/83110/x0/59d4abe2-ab6e-5ed2-9771-a7f705958a34"",""uri"":""/agents/people/1053308"",""id"":""au::9844:1"",""resourceArk"":""ark:/83110/x0/1233e5fa-64ad-5e75-8f85-1728d131bf72"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1233e5fa-64ad-5e75-8f85-1728d131bf72,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
