ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
34648475-4ca7-5c82-9c54-6c1392f8ab0b,tg:lhtk:14386,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:14386,record identifiers,https://data.letterenhuis.be/ark:/24970/34648475-4ca7-5c82-9c54-6c1392f8ab0b,object identifier,Tekeningen,,,,,,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""161b11b6-a663-4737-b83a-19fcdb7c0dbf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c31e8fc1-48c3-4194-a846-dcf7e1d1ff19"", ""inverseOntologyProperty"": """"}]"
34648475-4ca7-5c82-9c54-6c1392f8ab0b,tg:lhtk:14386,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.0,2096,In Copyright,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,tg:lhtk:14386,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19810000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,tg:lhtk:14386,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/tk/000009881,referentienummer,False,,,,,,,,,,,,,,,,,,,,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhtk:14386,brocade id,False,,,,,,,,,,,,,,,,,,,,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhtk:14386/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,tg:lhtk:14386,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9aa2820a-8805-5474-b943-a6d22727b912"", ""ontologyProperty"": """", ""resourceXresourceId"": ""648196ab-2682-4851-9238-76c714318923"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,tg:lhtk:14386,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kostuumontwerp voor De eerste en tweede Lakai (Hubert Damen en Martin Gyselinck) in De wijze Kater (Herman Heijermans),constructed titles,Dutch (language),,,,,,,,,,,,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,tg:lhtk:14386,e73_Titles,,,au::2216,,,,lh,lhtk,Iconografie,0eb07cfd-77e6-5a03-b90e-b634b4ac2d26,ar,artists (visual artists),au::2216:1,au::2216g:1,,"dlod={""suggest"":[""/agents/people/237112"",""au::2216"",""au::2216:1"",""ark:/83110/x0/0eb07cfd-77e6-5a03-b90e-b634b4ac2d26"",""John Bogaerts"",""ark:/83110/x0/9cc073cb-f43b-5c84-b09e-2c2322374569""],""name"":""John Bogaerts"",""ark"":""ark:/83110/x0/9cc073cb-f43b-5c84-b09e-2c2322374569"",""uri"":""/agents/people/237112"",""id"":""au::2216:1"",""resourceArk"":""ark:/83110/x0/0eb07cfd-77e6-5a03-b90e-b634b4ac2d26"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0eb07cfd-77e6-5a03-b90e-b634b4ac2d26,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,tg:lhtk:14386,e73_Titles,,,au::17845,,,,lh,lhtk,Iconografie,69ee32b1-baf4-53c5-878e-c4a579643d37,kw,,au::17845:1,au::17845g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1909415"",""au::17845"",""au::17845:1"",""ark:/83110/x0/69ee32b1-baf4-53c5-878e-c4a579643d37"",""Peter Strynckx"",""ark:/83110/x0/8a1eb5ec-6aca-53b8-b99e-184f0090014f""],""name"":""Peter Strynckx"",""ark"":""ark:/83110/x0/8a1eb5ec-6aca-53b8-b99e-184f0090014f"",""uri"":""/agents/people/1909415"",""id"":""au::17845:1"",""resourceArk"":""ark:/83110/x0/69ee32b1-baf4-53c5-878e-c4a579643d37"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/69ee32b1-baf4-53c5-878e-c4a579643d37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,tg:lhtk:14386,e73_Titles,,,au::46505,,,,lh,lhtk,Iconografie,d0e260a5-0c84-5ecc-9e6e-e298e5076a2e,kw,,au::46505:1,au::46505g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/4976035"",""au::46505"",""au::46505:1"",""ark:/83110/x0/d0e260a5-0c84-5ecc-9e6e-e298e5076a2e"",""Hubert Damen"",""ark:/83110/x0/c16dc118-f746-52b1-b15c-3f65cb348c9d""],""name"":""Hubert Damen"",""ark"":""ark:/83110/x0/c16dc118-f746-52b1-b15c-3f65cb348c9d"",""uri"":""/agents/people/4976035"",""id"":""au::46505:1"",""resourceArk"":""ark:/83110/x0/d0e260a5-0c84-5ecc-9e6e-e298e5076a2e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d0e260a5-0c84-5ecc-9e6e-e298e5076a2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,tg:lhtk:14386,e73_Titles,,,au::45631,,,,lh,lhtk,Iconografie,ed13d756-d93e-5a64-b8c5-0a3b69c39bd6,kw,,au::45631:1,au::45631g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/4882517"",""au::45631"",""au::45631:1"",""ark:/83110/x0/ed13d756-d93e-5a64-b8c5-0a3b69c39bd6"",""Martin Gyselinck"",""ark:/83110/x0/905e5abd-6a27-5477-a594-b800eaa26dbf""],""name"":""Martin Gyselinck"",""ark"":""ark:/83110/x0/905e5abd-6a27-5477-a594-b800eaa26dbf"",""uri"":""/agents/people/4882517"",""id"":""au::45631:1"",""resourceArk"":""ark:/83110/x0/ed13d756-d93e-5a64-b8c5-0a3b69c39bd6"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ed13d756-d93e-5a64-b8c5-0a3b69c39bd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34648475-4ca7-5c82-9c54-6c1392f8ab0b,tg:lhtk:14386,e73_Titles,,,au::22381,,,,lh,lhtk,Iconografie,0b939d98-855a-5295-87fa-14c29c88361b,vb,,au::22381:1,au::22381g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg"",""ark:/83110/x0/170f3dde-ed92-5dac-bcbe-f1f3f068cb9b""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/170f3dde-ed92-5dac-bcbe-f1f3f068cb9b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""resourceArk"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,,,,,,,,,,,,,,,
