ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
6f8d86a5-c4f0-5107-a703-2db5e94b6a69,tg:lhpr:11555,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:11555,record identifiers,https://data.letterenhuis.be/ark:/24970/6f8d86a5-c4f0-5107-a703-2db5e94b6a69,object identifier,Prenten,,,,,,
6f8d86a5-c4f0-5107-a703-2db5e94b6a69,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b2c2c2d6-0968-4deb-9cc9-afe6268f94c3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b8723c4d-9f53-493b-ab9f-578263c0a146"", ""inverseOntologyProperty"": """"}]"
6f8d86a5-c4f0-5107-a703-2db5e94b6a69,tg:lhpr:11555,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
6f8d86a5-c4f0-5107-a703-2db5e94b6a69,tg:lhpr:11555,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Een wapenschild waarop 5 bijlen staan afgebeeld.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f8d86a5-c4f0-5107-a703-2db5e94b6a69,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000003717,referentienummer,False,,,,,,,,,,,,,,,,,,,,
6f8d86a5-c4f0-5107-a703-2db5e94b6a69,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:11555,brocade id,False,,,,,,,,,,,,,,,,,,,,
6f8d86a5-c4f0-5107-a703-2db5e94b6a69,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:11555/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
6f8d86a5-c4f0-5107-a703-2db5e94b6a69,tg:lhpr:11555,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b31a6168-3400-5a07-999d-14875e8b2f71"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3249cdf8-83fb-4d15-8d1c-e713df461fef"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
6f8d86a5-c4f0-5107-a703-2db5e94b6a69,tg:lhpr:11555,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ex-libris voor Joao José Machado,constructed titles,Dutch (language),,,,,,,,,,,,
6f8d86a5-c4f0-5107-a703-2db5e94b6a69,tg:lhpr:11555,e73_Titles,,,au::6498,,,,lh,lhpr,Iconografie,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,,au::6498:1,au::6498g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
