ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
8186cec3-b03a-5c35-8566-e82d3787ce20,tg:lhpr:10959,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:10959,record identifiers,https://data.letterenhuis.be/ark:/24970/8186cec3-b03a-5c35-8566-e82d3787ce20,object identifier,Prenten,,,,,,
8186cec3-b03a-5c35-8566-e82d3787ce20,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fa606cbe-bf88-4f59-9dd6-52a1cc8b4bbf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7f5ea952-7072-4f07-8433-37fc62a7217d"", ""inverseOntologyProperty"": """"}]"
8186cec3-b03a-5c35-8566-e82d3787ce20,tg:lhpr:10959,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.0,2060,In Copyright,
8186cec3-b03a-5c35-8566-e82d3787ce20,tg:lhpr:10959,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8186cec3-b03a-5c35-8566-e82d3787ce20,tg:lhpr:10959,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8186cec3-b03a-5c35-8566-e82d3787ce20,tg:lhpr:10959,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Onze Lieve Vrouwetoren. Antieke vazen en oude boeken wijzen op zijn liefde voor oudheden. Juwelen en diamanten doelende op zijn beroep van diamanthandelaar (camaieu bruin)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8186cec3-b03a-5c35-8566-e82d3787ce20,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000003118,referentienummer,False,,,,,,,,,,,,,,,,,,,,
8186cec3-b03a-5c35-8566-e82d3787ce20,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:10959,brocade id,False,,,,,,,,,,,,,,,,,,,,
8186cec3-b03a-5c35-8566-e82d3787ce20,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:10959/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
8186cec3-b03a-5c35-8566-e82d3787ce20,tg:lhpr:10959,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""61e36b4a-3877-54b7-8b4f-a37b3ecfc23a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a3c3ee57-a30b-4b00-938f-7260798c7d29"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
8186cec3-b03a-5c35-8566-e82d3787ce20,tg:lhpr:10959,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ex-Libris voor Frans Bauweraerts door Germaine Cluytmans,constructed titles,Dutch (language),,,,,,,,,,,,
8186cec3-b03a-5c35-8566-e82d3787ce20,tg:lhpr:10959,e73_Titles,,,au::4069,,,,lh,lhpr,Iconografie,311967ed-47a6-51f7-8926-f72f836d8843,ar,artists (visual artists),au::4069:1,au::4069g:1,,"dlod={""suggest"":[""/agents/people/435383"",""au::4069"",""au::4069:1"",""ark:/83110/x0/311967ed-47a6-51f7-8926-f72f836d8843"",""Germaine Cluytmans"",""ark:/83110/x0/91b94f53-f4c5-5e62-9c5c-d99a8dc143d1""],""name"":""Germaine Cluytmans"",""ark"":""ark:/83110/x0/91b94f53-f4c5-5e62-9c5c-d99a8dc143d1"",""uri"":""/agents/people/435383"",""id"":""au::4069:1"",""resourceArk"":""ark:/83110/x0/311967ed-47a6-51f7-8926-f72f836d8843"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/311967ed-47a6-51f7-8926-f72f836d8843,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8186cec3-b03a-5c35-8566-e82d3787ce20,tg:lhpr:10959,e73_Titles,,,au::6498,,,,lh,lhpr,Iconografie,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,,au::6498:1,au::6498g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8186cec3-b03a-5c35-8566-e82d3787ce20,tg:lhpr:10959,e73_Titles,,,au::61374,,,,lh,lhpr,Iconografie,a62023ec-9082-56e1-923b-32292b1ea938,vb,,au::61374:1,au::61374g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/6567018"",""au::61374"",""au::61374:1"",""ark:/83110/x0/a62023ec-9082-56e1-923b-32292b1ea938"",""Frans Bauweraerts"",""ark:/83110/x0/e47500cb-b331-538d-9635-110ec5273f1b""],""name"":""Frans Bauweraerts"",""ark"":""ark:/83110/x0/e47500cb-b331-538d-9635-110ec5273f1b"",""uri"":""/agents/people/6567018"",""id"":""au::61374:1"",""resourceArk"":""ark:/83110/x0/a62023ec-9082-56e1-923b-32292b1ea938"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a62023ec-9082-56e1-923b-32292b1ea938,,,,,,,,,,,,,,,
