ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
35fe76b4-83ef-5ac1-9685-8e7a438d7982,tg:lhbr:113911,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:113911,record identifiers,https://data.letterenhuis.be/ark:/24970/35fe76b4-83ef-5ac1-9685-8e7a438d7982,object identifier,Brieven,,,,,,
35fe76b4-83ef-5ac1-9685-8e7a438d7982,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3459c447-abfe-4441-bdee-8f124324381b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c211580-de20-4b23-9f94-9cc8a9da6151"", ""inverseOntologyProperty"": """"}]"
35fe76b4-83ef-5ac1-9685-8e7a438d7982,tg:lhbr:113911,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.0,2052,In Copyright,
35fe76b4-83ef-5ac1-9685-8e7a438d7982,tg:lhbr:113911,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19371216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35fe76b4-83ef-5ac1-9685-8e7a438d7982,tg:lhbr:113911,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1937-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35fe76b4-83ef-5ac1-9685-8e7a438d7982,tg:lhbr:113911,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
35fe76b4-83ef-5ac1-9685-8e7a438d7982,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000107199,referentienummer,False,,,,,,,,,,,,,,,
35fe76b4-83ef-5ac1-9685-8e7a438d7982,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:113911,brocade id,False,,,,,,,,,,,,,,,
35fe76b4-83ef-5ac1-9685-8e7a438d7982,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:113911/N,brocade url,False,,,,,,,,,,,,,,,
35fe76b4-83ef-5ac1-9685-8e7a438d7982,tg:lhbr:113911,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7493fd32-922f-5287-b368-7f3052f4de43"", ""ontologyProperty"": """", ""resourceXresourceId"": ""792aaf96-49f0-4bc1-a03f-c6e17d47c23b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
