ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
53494196-2e9b-5a8d-bc0f-7d019ad97734,tg:lhbr:85451,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:85451,record identifiers,https://data.letterenhuis.be/ark:/24970/53494196-2e9b-5a8d-bc0f-7d019ad97734,object identifier,Brieven,,,,,,
53494196-2e9b-5a8d-bc0f-7d019ad97734,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""31587278-8fe8-48c5-9e8f-28f71fc09be6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bfe11380-37ac-4fd8-b64c-b0a21c69892a"", ""inverseOntologyProperty"": """"}]"
53494196-2e9b-5a8d-bc0f-7d019ad97734,tg:lhbr:85451,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.0,2022,No Known Copyright,
53494196-2e9b-5a8d-bc0f-7d019ad97734,tg:lhbr:85451,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19071121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53494196-2e9b-5a8d-bc0f-7d019ad97734,tg:lhbr:85451,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1907-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53494196-2e9b-5a8d-bc0f-7d019ad97734,tg:lhbr:85451,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
53494196-2e9b-5a8d-bc0f-7d019ad97734,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000080214,referentienummer,False,,,,,,,,,,,,,,,
53494196-2e9b-5a8d-bc0f-7d019ad97734,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:85451,brocade id,False,,,,,,,,,,,,,,,
53494196-2e9b-5a8d-bc0f-7d019ad97734,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:85451/N,brocade url,False,,,,,,,,,,,,,,,
53494196-2e9b-5a8d-bc0f-7d019ad97734,tg:lhbr:85451,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""017dbd9d-97f9-5f92-94d3-415f3d92788c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3d8892e6-7f53-461f-8817-796158ee5174"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
