ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
4a7e3e94-9730-5cde-861a-8266712f1a09,tg:lhbr:280395,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:280395,record identifiers,https://data.letterenhuis.be/ark:/24970/4a7e3e94-9730-5cde-861a-8266712f1a09,object identifier,Brieven,,,,,,
4a7e3e94-9730-5cde-861a-8266712f1a09,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f7a477cb-cd8b-43cd-828b-1475272d5c66"", ""ontologyProperty"": """", ""resourceXresourceId"": ""49d2a4a2-244c-44a0-a46b-2f25c14bf54b"", ""inverseOntologyProperty"": """"}]"
4a7e3e94-9730-5cde-861a-8266712f1a09,tg:lhbr:280395,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.0,2061,In Copyright,
4a7e3e94-9730-5cde-861a-8266712f1a09,tg:lhbr:280395,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19461125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a7e3e94-9730-5cde-861a-8266712f1a09,tg:lhbr:280395,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1946-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a7e3e94-9730-5cde-861a-8266712f1a09,tg:lhbr:280395,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
4a7e3e94-9730-5cde-861a-8266712f1a09,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000268984,referentienummer,False,,,,,,,,,,,,,,,
4a7e3e94-9730-5cde-861a-8266712f1a09,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:280395,brocade id,False,,,,,,,,,,,,,,,
4a7e3e94-9730-5cde-861a-8266712f1a09,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:280395/N,brocade url,False,,,,,,,,,,,,,,,
4a7e3e94-9730-5cde-861a-8266712f1a09,tg:lhbr:280395,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0ec4ffa9-586f-509c-b35f-9460d9fd14b8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0d1b43d9-2d21-43ea-866b-2ba2e819938e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
