ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
4271fc36-cec3-5946-a3b8-fadee2a6021f,tg:lhbr:205327,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:205327,record identifiers,https://data.letterenhuis.be/ark:/24970/4271fc36-cec3-5946-a3b8-fadee2a6021f,object identifier,Brieven,,,,,,
4271fc36-cec3-5946-a3b8-fadee2a6021f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""689662b7-a2a4-4c19-89d7-6d0c43c5af3d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""350ce336-542a-4a3b-a922-71bea38794c2"", ""inverseOntologyProperty"": """"}]"
4271fc36-cec3-5946-a3b8-fadee2a6021f,tg:lhbr:205327,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.0,2077,In Copyright,
4271fc36-cec3-5946-a3b8-fadee2a6021f,tg:lhbr:205327,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19621115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4271fc36-cec3-5946-a3b8-fadee2a6021f,tg:lhbr:205327,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1962-11-15,,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4271fc36-cec3-5946-a3b8-fadee2a6021f,tg:lhbr:205327,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
4271fc36-cec3-5946-a3b8-fadee2a6021f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000194863,referentienummer,False,,,,,,,,,,,,,,,
4271fc36-cec3-5946-a3b8-fadee2a6021f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:205327,brocade id,False,,,,,,,,,,,,,,,
4271fc36-cec3-5946-a3b8-fadee2a6021f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:205327/N,brocade url,False,,,,,,,,,,,,,,,
4271fc36-cec3-5946-a3b8-fadee2a6021f,tg:lhbr:205327,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""91b3bdbf-9a25-5aaa-ac51-709626b81dcf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""775b5cf6-d5f6-4771-972f-845a3ae0da24"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
