ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
4c488483-a6e7-5d39-8445-23112cc76704,tg:lhbr:136247,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:136247,record identifiers,https://data.letterenhuis.be/ark:/24970/4c488483-a6e7-5d39-8445-23112cc76704,object identifier,Brieven,,,,,,
4c488483-a6e7-5d39-8445-23112cc76704,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""64f1733e-da20-4c8e-a0cd-150b0814e005"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f7c5eb95-8942-4fa7-9b65-8e66b407a468"", ""inverseOntologyProperty"": """"}]"
4c488483-a6e7-5d39-8445-23112cc76704,tg:lhbr:136247,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.0,2075,In Copyright,
4c488483-a6e7-5d39-8445-23112cc76704,tg:lhbr:136247,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19600506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c488483-a6e7-5d39-8445-23112cc76704,tg:lhbr:136247,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1960-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c488483-a6e7-5d39-8445-23112cc76704,tg:lhbr:136247,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
4c488483-a6e7-5d39-8445-23112cc76704,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000128290,referentienummer,False,,,,,,,,,,,,,,,
4c488483-a6e7-5d39-8445-23112cc76704,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:136247,brocade id,False,,,,,,,,,,,,,,,
4c488483-a6e7-5d39-8445-23112cc76704,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:136247/N,brocade url,False,,,,,,,,,,,,,,,
4c488483-a6e7-5d39-8445-23112cc76704,tg:lhbr:136247,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""92a5d09c-9a25-562f-88b6-de65c8fa8d63"", ""ontologyProperty"": """", ""resourceXresourceId"": ""843766d4-9c74-4225-a56b-e62f8d0ca5e7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
4c488483-a6e7-5d39-8445-23112cc76704,tg:lhbr:136247,e73_Titles,,,au::17318,,,,lhbr,lhbr,Brief,ee0b31f0-5253-52a9-8a19-776924e783ce,bs,,au::17318:1,au::17318g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1853026"",""au::17318"",""au::17318:1"",""ark:/83110/x0/ee0b31f0-5253-52a9-8a19-776924e783ce"",""Joska Soos"",""ark:/83110/x0/d3f71d28-0fbf-542e-b26d-2c612c5fef1a""],""name"":""Joska Soos"",""ark"":""ark:/83110/x0/d3f71d28-0fbf-542e-b26d-2c612c5fef1a"",""uri"":""/agents/people/1853026"",""id"":""au::17318:1"",""resourceArk"":""ark:/83110/x0/ee0b31f0-5253-52a9-8a19-776924e783ce"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ee0b31f0-5253-52a9-8a19-776924e783ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c488483-a6e7-5d39-8445-23112cc76704,tg:lhbr:136247,e73_Titles,,,au::3416:::VZV.1,,,,lhbr,lhbr,Brief,11aa14a5-9010-5695-a82f-fc810ad63527,co,,au::3416:1::VZV.1,au::3416g:1::VZV.1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/365512"",""au::3416"",""au::3416:1"",""ark:/83110/x0/a3c2ae8c-673d-537d-803e-c313ea64b9ac"",""Marc Callewaert [Voorzitter van G 58-Hessenhuis]"",""ark:/83110/x0/eaf60815-18a0-5843-9b9e-2c5f5821190b"",""au::3416:1::VZV.1"",""au::3416:1::VZV::au::7031""],""name"":""Marc Callewaert [Voorzitter van G 58-Hessenhuis]"",""ark"":""ark:/83110/x0/eaf60815-18a0-5843-9b9e-2c5f5821190b"",""uri"":""/agents/people/365512"",""id"":""au::3416:1::VZV::au::7031"",""resourceArk"":""ark:/83110/x0/a3c2ae8c-673d-537d-803e-c313ea64b9ac"",""resourceID"":""au::3416:1"",""capacity"":""Voorzitter van G 58-Hessenhuis"",""isCapacity"":true,""relatorRaw"":""au::3416:1::VZV.1"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a3c2ae8c-673d-537d-803e-c313ea64b9ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
