ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
616113fb-631a-5f0c-88ec-1df09dde5327,tg:lhbr:162249,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:162249,record identifiers,https://data.letterenhuis.be/ark:/24970/616113fb-631a-5f0c-88ec-1df09dde5327,object identifier,Brieven,,,,,,
616113fb-631a-5f0c-88ec-1df09dde5327,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""738e04c2-f623-434e-b0aa-07e97759eb24"", ""ontologyProperty"": """", ""resourceXresourceId"": ""868441bb-48bb-40f8-ace9-252c6d727e53"", ""inverseOntologyProperty"": """"}]"
616113fb-631a-5f0c-88ec-1df09dde5327,tg:lhbr:162249,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.0,2084,In Copyright,
616113fb-631a-5f0c-88ec-1df09dde5327,tg:lhbr:162249,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19691128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616113fb-631a-5f0c-88ec-1df09dde5327,tg:lhbr:162249,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1969-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616113fb-631a-5f0c-88ec-1df09dde5327,tg:lhbr:162249,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
616113fb-631a-5f0c-88ec-1df09dde5327,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000153229,referentienummer,False,,,,,,,,,,,,,,,
616113fb-631a-5f0c-88ec-1df09dde5327,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:162249,brocade id,False,,,,,,,,,,,,,,,
616113fb-631a-5f0c-88ec-1df09dde5327,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:162249/N,brocade url,False,,,,,,,,,,,,,,,
616113fb-631a-5f0c-88ec-1df09dde5327,tg:lhbr:162249,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""33838e1d-ed6b-5cfb-a855-7d7905b18e62"", ""ontologyProperty"": """", ""resourceXresourceId"": ""39653d0e-69d9-4bb4-8ad6-2077c25ee688"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
