ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:154,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/078664be-abf9-57e6-87a7-8aec3db15b6c,object identifier,Registers,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bevat 2 losse indexen</p>
","<p>Bevat 2 losse indexen</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_AssociatedRecords,1,,,,,,mpmre,A,volgend register,tg:mpmre:155,Verwijzing naar MPM objectbeschrijvingen,da472f92-bdd2-5420-b652-3e2be1d0d5ca,"[{""resourceId"": ""da472f92-bdd2-5420-b652-3e2be1d0d5ca"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cd54a5ca-481e-47f0-9e74-0ecb0ff92a5f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_AssociatedRecords,2,,,,,,mpmre,E,vorig register,tg:mpmre:153,Verwijzing naar MPM objectbeschrijvingen,19a2ff65-74df-5e4c-9b7a-b719fc5776bd,"[{""resourceId"": ""19a2ff65-74df-5e4c-9b7a-b719fc5776bd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e567b538-ea04-4e68-b9cf-aa4c487e1586"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2d1f7738-8256-48e5-92f4-b761a6343c1b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7813df3-a296-44ba-b32f-125bbb320104"", ""inverseOntologyProperty"": """"}]"
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673,1788,No Copyright - Public Domain Mark 1.0,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16730708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16850630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673-07-08,,1685-06-30,,fol. 3 links,creation date note,Nederlands,fol. 267 links,creation date note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_Languages,2,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000150,referentienummer,False,,,,,,,,,,,,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:154,brocade id,False,,,,,,,,,,,,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:154/N,brocade url,False,,,,,,,,,,,,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5692d191-13c5-5cea-87cd-68d552416e14"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dc3816ed-b8cb-4166-a810-9ab952bdf4a9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Werkliedenboek 1673-1685,titles proper,Dutch (language),,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_Titles,2,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livre des compagnons de l'imprimerie signé F. commençant le premier de l'an 1673. PLNT,incipits,French (language),,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_Titles,3,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reken-boeck van de gasten beginnende 8 julii 1673 tot 12 maij 1685,incipits,Dutch (language),,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,e73_Titles,,,au::106905,,,,mpmre,,,,,,,mpm,Tekstdrager,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,au_code,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana"",""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""resourceArk"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
