ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:380,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/345b9bc8-e1e8-5b21-a50c-c1f54360c746,object identifier,Registers,,,,,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:381,Verwijzing naar MPM objectbeschrijvingen,65eba50f-508c-5a03-beaa-120066bf199e,"[{""resourceId"": ""65eba50f-508c-5a03-beaa-120066bf199e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba7e3409-db71-479a-b893-5b0a6dbbc111"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_AssociatedRecords,2,,,,,,mpmre,,vorig register,tg:mpmre:379,Verwijzing naar MPM objectbeschrijvingen,11df1a8d-0cfe-5c0d-b000-ffef17e4d714,"[{""resourceId"": ""11df1a8d-0cfe-5c0d-b000-ffef17e4d714"", ""ontologyProperty"": """", ""resourceXresourceId"": ""71f980ec-adb0-472d-8295-0db65a6032a3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""45296d8a-d356-4b73-b67b-eddf59383bf2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26a0d7f9-e515-4ccf-898c-ade9cc98a140"", ""inverseOntologyProperty"": """"}]"
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645,1760,No Copyright - Public Domain Mark 1.0,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16450102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16451231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645-01-02,,1645-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000375,referentienummer,False,,,,,,,,,,,,,,,,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:380,brocade id,False,,,,,,,,,,,,,,,,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:380/N,brocade url,False,,,,,,,,,,,,,,,,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""186570fd-adf4-50a6-b051-a05359c4210f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4ab512d3-209a-4d91-8a3e-7c911e01b03b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journaal 1645,titles proper,Dutch (language),,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_Titles,2,id.title/ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journal de l'an 1645 signé LLL,incipits,French (language),,,,
