ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
6336d02a-1573-50ee-949f-0994acb7351e,tg:mpmre:292,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:292,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/6336d02a-1573-50ee-949f-0994acb7351e,object identifier,Registers,,,,,,,
6336d02a-1573-50ee-949f-0994acb7351e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""773f809f-dec8-4dfe-a403-bfd05a54cd52"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b57cc35b-440d-4eb5-b15b-364c4f4f111d"", ""inverseOntologyProperty"": """"}]"
6336d02a-1573-50ee-949f-0994acb7351e,tg:mpmre:292,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620,1735,No Copyright - Public Domain Mark 1.0,
6336d02a-1573-50ee-949f-0994acb7351e,tg:mpmre:292,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336d02a-1573-50ee-949f-0994acb7351e,tg:mpmre:292,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336d02a-1573-50ee-949f-0994acb7351e,tg:mpmre:292,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
6336d02a-1573-50ee-949f-0994acb7351e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000287,referentienummer,False,,,,,,,,,,,,,,,,,,
6336d02a-1573-50ee-949f-0994acb7351e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:292,brocade id,False,,,,,,,,,,,,,,,,,,
6336d02a-1573-50ee-949f-0994acb7351e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:292/N,brocade url,False,,,,,,,,,,,,,,,,,,
6336d02a-1573-50ee-949f-0994acb7351e,tg:mpmre:292,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b6a66ba7-8542-5931-979a-1e5095d835db"", ""ontologyProperty"": """", ""resourceXresourceId"": ""af9d716f-0664-4c64-8a58-9f9441807759"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
6336d02a-1573-50ee-949f-0994acb7351e,tg:mpmre:292,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carnet de Francfort, jaren 1620",titles proper,Dutch (language),,,,
6336d02a-1573-50ee-949f-0994acb7351e,tg:mpmre:292,e73_Titles,2,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notitieboekje van de boekhandel op een foor in Frankfurt in de jaren 1620,constructed titles,Dutch (language),,,,
