ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
f3bb0035-1cf6-592b-8541-2cb26067678b,tg:mpmre:429,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:429,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/f3bb0035-1cf6-592b-8541-2cb26067678b,object identifier,Registers,,,,,,,
f3bb0035-1cf6-592b-8541-2cb26067678b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ba10c0e6-0430-4874-afa0-e96da24500ed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67fa4582-c8dd-4ae4-845b-9dd07926b96e"", ""inverseOntologyProperty"": """"}]"
f3bb0035-1cf6-592b-8541-2cb26067678b,tg:mpmre:429,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704,1819,No Copyright - Public Domain Mark 1.0,
f3bb0035-1cf6-592b-8541-2cb26067678b,tg:mpmre:429,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17040510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3bb0035-1cf6-592b-8541-2cb26067678b,tg:mpmre:429,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17040614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3bb0035-1cf6-592b-8541-2cb26067678b,tg:mpmre:429,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704-05-10,,1704-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3bb0035-1cf6-592b-8541-2cb26067678b,tg:mpmre:429,e73_Descriptions,1.0,note.mpmcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Bevat op de versozijde aantekeningen inzake de ontvangst van geldsommen</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3bb0035-1cf6-592b-8541-2cb26067678b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000424,referentienummer,False,,,,,,,,,,,,,,,,,,
f3bb0035-1cf6-592b-8541-2cb26067678b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:429,brocade id,False,,,,,,,,,,,,,,,,,,
f3bb0035-1cf6-592b-8541-2cb26067678b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:429/N,brocade url,False,,,,,,,,,,,,,,,,,,
