ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,Documented Place Name Widget,Creation Place Widget,Transactions
ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,tg:rubgr:1038,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1038,https://data.rubenianum.be//ark:/86530/ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,Handschriften,,,,,,,
ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,tg:rubgr:1038,e73_AssociatedRecords,1,,,,,,,,,rubgr_tekstdrager,relatie naar geheel,tg:rubgr:1031,Verwijzing naar Grossmann object,,97a244bc-9922-5a75-a7ea-959b808d017a,"[{""resourceId"": ""97a244bc-9922-5a75-a7ea-959b808d017a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4c5f6f83-e9b0-4c57-9f32-c09e19e23fdb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0dc04a9e-9911-4577-bf30-f5eb79540b53"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ab1759ea-0d21-484d-a588-157a43c87196"", ""inverseOntologyProperty"": """"}]"
ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,tg:rubgr:1038,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,
ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,tg:rubgr:1038,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[recto] Aus der Literatur, oder Kopien, bekannte Bilder von Bruegel, die verschollen sind. Glück alle Nummern; 43 Versuchung Christi (V. Mander); 44 Christus & Ehebrecherin; 45 Auferstehung; 46 H. Martin; 47 Calumnia; 48 Steinoperation; 49 Hochzeitstanz im Innern (Bauerhochzeit bei Willem Jacobz., lt. V. Mander; 50 Hochzeittanz; 51 Streit beim Kartenspiel; 52 Besuch auf den Lande; 52a Heidelandschaft; 53 Überfall; 54 Turkenschlacht; 55, 56, 57, 60-61, 62, 63,a; 63b; [verso] [doorstreepte tekst] (some 28 of these are known from old copies or inventories).",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001038,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,
ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3291</priref>
			<number>AFG_022_071</number>
			<part_of_reference>AFG_022_064</part_of_reference>
			<content>[recto] Aus der Literatur, oder Kopien, bekannte Bilder von Bruegel, die verschollen sind. Gl&#252;ck alle Nummern; 43 Versuchung Christi (V. Mander); 44 Christus &amp; Ehebrecherin; 45 Auferstehung; 46 H. Martin; 47 Calumnia; 48 Steinoperation; 49 Hochzeitstanz im Innern (Bauerhochzeit bei Willem Jacobz., lt. V. Mander; 50 Hochzeittanz; 51 Streit beim Kartenspiel; 52 Besuch auf den Lande; 52a Heidelandschaft; 53 &#220;berfall; 54 Turkenschlacht; 55, 56, 57, 60-61, 62, 63,a; 63b; [verso] [doorstreepte tekst] (some 28 of these are known from old copies or inventories).</content>
			<object.object_number>AFG_022</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>Bundel: voorbereiding van een artikel bestemd voor The Art Bulletin: niet gepubliceerd.</part_of.title>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<object.title>Valckenborch, Bruegel, Months</object.title>
			<keyword>Gl&#252;ck, Gustav</keyword>
			<keyword>Mander, Karel van</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-03-29</input.date>
			<edit.date>2012-06-29</edit.date>
			<edit.date>2012-04-23</edit.date>
			<edit.date>2012-04-23</edit.date>
			<edit.date>2012-04-18</edit.date>
			<edit.date>2012-04-17</edit.date>
			<edit.date>2012-04-17</edit.date>
			<edit.date>2012-04-06</edit.date>
			<edit.date>2012-03-29</edit.date>
			<edit.date>2012-03-29</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>10:38:31</edit.time>
			<edit.time>09:54:49</edit.time>
			<edit.time>09:34:29</edit.time>
			<edit.time>14:21:54</edit.time>
			<edit.time>13:48:34</edit.time>
			<edit.time>13:45:54</edit.time>
			<edit.time>15:49:32</edit.time>
			<edit.time>16:18:56</edit.time>
			<edit.time>16:18:07</edit.time>
			<input.time>16:13:33</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,
ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1038,brocade id,False,,,,,,,,,,,,,,,,,,,,,,
ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1038/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,
ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,tg:rubgr:1038,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4e0e5278-5c4b-5f4a-9d09-76e8a0ef08c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bad46e52-1607-4236-8424-729d1b03ece9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,
