ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,Documented Place Name Widget,Creation Place Widget,Transactions
cf48bf3f-cf32-5521-8565-d4ddb4338648,tg:rubgr:2871,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2871,https://data.rubenianum.be//ark:/86530/cf48bf3f-cf32-5521-8565-d4ddb4338648,Handschriften,,,,,,,
cf48bf3f-cf32-5521-8565-d4ddb4338648,tg:rubgr:2871,e73_AssociatedRecords,1,,,,,,,,,rubgr_tekstdrager,relatie naar geheel,tg:rubgr:2858,Verwijzing naar Grossmann object,,abaa7a8a-6f0f-5c07-99af-bd7ffc2d673b,"[{""resourceId"": ""abaa7a8a-6f0f-5c07-99af-bd7ffc2d673b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2f216e9b-9b6a-42d0-ac8a-dabde172e048"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf48bf3f-cf32-5521-8565-d4ddb4338648,tg:rubgr:2871,e73_AssociatedRecords,2,,,,,,,,,rubgr_tekstdrager,gerelateerd onderdeel,tg:rubgr:2872,Verwijzing naar Grossmann object,,1abc553b-befd-5a22-a2c4-d56419da9908,"[{""resourceId"": ""1abc553b-befd-5a22-a2c4-d56419da9908"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a32467f4-df70-4f31-aaf5-4a485c79d7e3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf48bf3f-cf32-5521-8565-d4ddb4338648,tg:rubgr:2871,e73_AssociatedRecords,3,,,,,,,,,rubgr_tekstdrager,gerelateerd onderdeel,tg:rubgr:2873,Verwijzing naar Grossmann object,,68b85def-2185-5ce7-a0f6-2f89feb99cc9,"[{""resourceId"": ""68b85def-2185-5ce7-a0f6-2f89feb99cc9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""19e4b040-3853-4b50-9758-6a4ffd897701"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf48bf3f-cf32-5521-8565-d4ddb4338648,tg:rubgr:2871,e73_AssociatedRecords,4,,,,,,,,,rubgr_tekstdrager,gerelateerd onderdeel,tg:rubgr:2874,Verwijzing naar Grossmann object,,3bae5194-5789-5e0b-bb82-658d9b7cf839,"[{""resourceId"": ""3bae5194-5789-5e0b-bb82-658d9b7cf839"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7cbd94d7-d1bb-4ab1-b67d-4b64a78a5215"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf48bf3f-cf32-5521-8565-d4ddb4338648,tg:rubgr:2871,e73_AssociatedRecords,5,,,,,,,,,rubgr_tekstdrager,gerelateerd onderdeel,tg:rubgr:2875,Verwijzing naar Grossmann object,,bbeb20fd-7310-574b-bec6-51fb0f343e63,"[{""resourceId"": ""bbeb20fd-7310-574b-bec6-51fb0f343e63"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2825b20b-d97a-4378-9aaa-b00b073b4c8a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf48bf3f-cf32-5521-8565-d4ddb4338648,tg:rubgr:2871,e73_AssociatedRecords,6,,,,,,,,,rubgr_tekstdrager,gerelateerd onderdeel,tg:rubgr:2876,Verwijzing naar Grossmann object,,311f64fc-781c-56e3-8c98-1bd1fc2447aa,"[{""resourceId"": ""311f64fc-781c-56e3-8c98-1bd1fc2447aa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7bddfd5-de5a-4994-9af6-2dc5078ca3f7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf48bf3f-cf32-5521-8565-d4ddb4338648,tg:rubgr:2871,e73_AssociatedRecords,7,,,,,,,,,rubgr_tekstdrager,gerelateerd onderdeel,tg:rubgr:2877,Verwijzing naar Grossmann object,,b0d0f02b-7826-5a35-a8e3-0fc450d5b23b,"[{""resourceId"": ""b0d0f02b-7826-5a35-a8e3-0fc450d5b23b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d88e04e-d732-474f-bece-3481a5c7abe4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf48bf3f-cf32-5521-8565-d4ddb4338648,tg:rubgr:2871,e73_AssociatedRecords,8,,,,,,,,,rubgr_tekstdrager,gerelateerd onderdeel,tg:rubgr:2878,Verwijzing naar Grossmann object,,fc9cc1f9-6c05-516b-a02c-d7fc4564eed8,"[{""resourceId"": ""fc9cc1f9-6c05-516b-a02c-d7fc4564eed8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f48d8691-59e6-4683-9288-709d64bab483"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf48bf3f-cf32-5521-8565-d4ddb4338648,tg:rubgr:2871,e73_AssociatedRecords,9,,,,,,,,,rubgr_tekstdrager,gerelateerd onderdeel,tg:rubgr:2879,Verwijzing naar Grossmann object,,bdcd187d-7b2b-5cae-9269-418e378e46dd,"[{""resourceId"": ""bdcd187d-7b2b-5cae-9269-418e378e46dd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a1b49904-b4d4-4444-bdf7-cd20671cea82"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
