ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
58dddeb0-fad9-52bf-ac13-269dcb835e8b,tg:mpmre:562,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:562,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/58dddeb0-fad9-52bf-ac13-269dcb835e8b,object identifier,Registers,,,,,,,
58dddeb0-fad9-52bf-ac13-269dcb835e8b,tg:mpmre:562,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Losse katern aangetroffen in het kopieboek 1716-1734 van Joannes Jacobus Moretus</p>
","<p>Losse katern aangetroffen in het kopieboek 1716-1734 van Joannes Jacobus Moretus</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58dddeb0-fad9-52bf-ac13-269dcb835e8b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8186d145-3b40-4d06-a7dc-54100956aaf8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""90bd993a-52b8-49b9-95f0-cb03a83f3759"", ""inverseOntologyProperty"": """"}]"
58dddeb0-fad9-52bf-ac13-269dcb835e8b,tg:mpmre:562,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729,1844,No Copyright - Public Domain Mark 1.0,
58dddeb0-fad9-52bf-ac13-269dcb835e8b,tg:mpmre:562,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17290601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58dddeb0-fad9-52bf-ac13-269dcb835e8b,tg:mpmre:562,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17300726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58dddeb0-fad9-52bf-ac13-269dcb835e8b,tg:mpmre:562,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729-06-01,,1730-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58dddeb0-fad9-52bf-ac13-269dcb835e8b,tg:mpmre:562,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
58dddeb0-fad9-52bf-ac13-269dcb835e8b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000556,referentienummer,False,,,,,,,,,,,,,,,,,,
58dddeb0-fad9-52bf-ac13-269dcb835e8b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:562,brocade id,False,,,,,,,,,,,,,,,,,,
