ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
628846c9-1bbe-58e7-9717-8c55945f7d70,tg:mpmak:292,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:292,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/628846c9-1bbe-58e7-9717-8c55945f7d70,object identifier,Akten,,,,,,,
628846c9-1bbe-58e7-9717-8c55945f7d70,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f64f5e67-c5e1-4696-a721-47c6def0363a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b1f3f227-8c7a-4ebf-a3e9-a72348e5d671"", ""inverseOntologyProperty"": """"}]"
628846c9-1bbe-58e7-9717-8c55945f7d70,tg:mpmak:292,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634,1749,No Copyright - Public Domain Mark 1.0,
628846c9-1bbe-58e7-9717-8c55945f7d70,tg:mpmak:292,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16340404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628846c9-1bbe-58e7-9717-8c55945f7d70,tg:mpmak:292,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634-04-04,datum na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628846c9-1bbe-58e7-9717-8c55945f7d70,tg:mpmak:292,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
628846c9-1bbe-58e7-9717-8c55945f7d70,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000280,referentienummer,False,,,,,,,,,,,,,,,,,,
628846c9-1bbe-58e7-9717-8c55945f7d70,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:292,brocade id,False,,,,,,,,,,,,,,,,,,
628846c9-1bbe-58e7-9717-8c55945f7d70,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:292/N,brocade url,False,,,,,,,,,,,,,,,,,,
628846c9-1bbe-58e7-9717-8c55945f7d70,tg:mpmak:292,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""60b58eef-b748-5f6b-a8a9-9dfe07faa0c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""08e5ee5c-4501-431c-aa35-b8c19bbfcb4f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
