ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,Documented Place Name Widget,Creation Place Widget,Transactions
b803d75c-70cf-5178-94c6-aafcb2ac5332,tg:rubgr:2020,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2020,https://data.rubenianum.be//ark:/86530/b803d75c-70cf-5178-94c6-aafcb2ac5332,Handschriften,,,,,,,
b803d75c-70cf-5178-94c6-aafcb2ac5332,tg:rubgr:2020,e73_AssociatedRecords,1,,,,,,,,,rubgr_tekstdrager,relatie naar geheel,tg:rubgr:2016,Verwijzing naar Grossmann object,,7a3c202a-e079-5179-b0f1-bf0d23986a99,"[{""resourceId"": ""7a3c202a-e079-5179-b0f1-bf0d23986a99"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1b804b6c-d453-49f1-b280-033f77201127"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b803d75c-70cf-5178-94c6-aafcb2ac5332,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a1764c3f-7227-45c8-8ef4-240d32213bc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4e8d3947-69df-4483-ab6a-c0ddb0602662"", ""inverseOntologyProperty"": """"}]"
b803d75c-70cf-5178-94c6-aafcb2ac5332,tg:rubgr:2020,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,
b803d75c-70cf-5178-94c6-aafcb2ac5332,tg:rubgr:2020,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[recto] Ad [Addendum] 54. Witt Library. P.B.II. St. George Kermis: 1) Slatter, Brueghel, Exh. 1943, N° 2, 165/8 x 261/4 in.; 1a) Kuhn Sale, Muller, Amsterdam, 4-VI-1929, N°4, Bois, 42 x67 cm; 2) R. Harcourt Esq. Connoisseur, April 1923; 3) Sale Drouot, Paris, N° 13, Bois, 49 x 67 cm; [verso] Under P.  balten Duchange Sale, Fiévez Brussels, 25-26 June 1927, N° 11, Bois 67 x 96 cm later in De Winetr Sale, Giroux, Brussels, 12-14 March 1929, N° 27, Bois parqueté, 68 x 98 cm.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b803d75c-70cf-5178-94c6-aafcb2ac5332,tg:rubgr:2020,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Londen, Witt Library",,,,,,,,,,,,,,,,,,,,,,,,,,
b803d75c-70cf-5178-94c6-aafcb2ac5332,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002020,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,
b803d75c-70cf-5178-94c6-aafcb2ac5332,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4256</priref>
			<number>AFG_055_051</number>
			<part_of_reference>AFG_055_047</part_of_reference>
			<content>[recto] Ad [Addendum] 54. Witt Library. P.B.II. St. George Kermis: 1) Slatter, Brueghel, Exh. 1943, N&#176; 2, 165/8 x 261/4 in.; 1a) Kuhn Sale, Muller, Amsterdam, 4-VI-1929, N&#176;4, Bois, 42 x67 cm; 2) R. Harcourt Esq. Connoisseur, April 1923; 3) Sale Drouot, Paris, N&#176; 13, Bois, 49 x 67 cm; [verso] Under P.  balten Duchange Sale, Fi&#233;vez Brussels, 25-26 June 1927, N&#176; 11, Bois 67 x 96 cm later in De Winetr Sale, Giroux, Brussels, 12-14 March 1929, N&#176; 27, Bois parquet&#233;, 68 x 98 cm.</content>
			<object.object_number>AFG_055</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>72. Neu 87. Dorfkirmes mit B&#252;hne und Prozession. My N&#176; 54? cf. Kermess of St. George.</part_of.title>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>Lost known from copies: N&#176; 47-56</object.title>
			<keyword>Balten, Pieter</keyword>
			<keyword>Brueghel, Pieter II</keyword>
			<keyword>Londen, Witt Library</keyword>
			<object.creator/>
			<input.date>2013-03-11</input.date>
			<edit.date>2014-10-17</edit.date>
			<edit.date>2014-10-17</edit.date>
			<edit.date>2013-03-11</edit.date>
			<edit.date>2013-03-11</edit.date>
			<edit.date>2013-03-11</edit.date>
			<edit.date>2013-03-11</edit.date>
			<edit.date>2013-03-11</edit.date>
			<edit.date>2013-03-11</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>16:12:52</edit.time>
			<edit.time>16:12:42</edit.time>
			<edit.time>11:43:33</edit.time>
			<edit.time>10:15:27</edit.time>
			<edit.time>10:03:39</edit.time>
			<edit.time>10:01:54</edit.time>
			<edit.time>10:00:34</edit.time>
			<edit.time>09:41:22</edit.time>
			<input.time>09:38:36</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,
b803d75c-70cf-5178-94c6-aafcb2ac5332,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2020,brocade id,False,,,,,,,,,,,,,,,,,,,,,,
b803d75c-70cf-5178-94c6-aafcb2ac5332,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2020/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,
