ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
2810c6b7-d599-5a48-a38b-814476bfbf8a,tg:mpmdc:21,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmdc:21,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/2810c6b7-d599-5a48-a38b-814476bfbf8a,object identifier,Documenten,,,,,,,
2810c6b7-d599-5a48-a38b-814476bfbf8a,tg:mpmdc:21,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Conservator Max Rooses liet dit afschrift in het jaar 1900 maken door Gustave Gilbert. Het werd overgeschreven van een ouder afschrift gemaakt door een dame van de familie Geelhand. De bewaarplaats van het authentieke notaboekje is sinds het midden van de 19de eeuw onbekend. Zie de door Max Rooses op de eerste pagina toegevoegde opmerking d.d. 03/04/1900.</p>
","<p>Conservator Max Rooses liet dit afschrift in het jaar 1900 maken door Gustave Gilbert. Het werd overgeschreven van een ouder afschrift gemaakt door een dame van de familie Geelhand. De bewaarplaats van het authentieke notaboekje is sinds het midden van de 19de eeuw onbekend. Zie de door Max Rooses op de eerste pagina toegevoegde opmerking d.d. 03/04/1900.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810c6b7-d599-5a48-a38b-814476bfbf8a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a0cba751-c97d-4b99-afcc-87601c491690"", ""ontologyProperty"": """", ""resourceXresourceId"": ""88c125e3-2652-4fab-b2da-73f01723cd3b"", ""inverseOntologyProperty"": """"}]"
2810c6b7-d599-5a48-a38b-814476bfbf8a,tg:mpmdc:21,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615,1730,No Copyright - Public Domain Mark 1.0,
2810c6b7-d599-5a48-a38b-814476bfbf8a,tg:mpmdc:21,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810c6b7-d599-5a48-a38b-814476bfbf8a,tg:mpmdc:21,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16720000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810c6b7-d599-5a48-a38b-814476bfbf8a,tg:mpmdc:21,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615,,1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810c6b7-d599-5a48-a38b-814476bfbf8a,tg:mpmdc:21,e73_Descriptions,2.0,note.mpmcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Bevat een aanvulling door Balthasar III Moretus uit 1691</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810c6b7-d599-5a48-a38b-814476bfbf8a,tg:mpmdc:21,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
2810c6b7-d599-5a48-a38b-814476bfbf8a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/do/000000017,referentienummer,False,,,,,,,,,,,,,,,,,,
