ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
2bebce21-ccb3-52c9-a4e5-39714851bcfb,tg:mpmre:693,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:693,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/2bebce21-ccb3-52c9-a4e5-39714851bcfb,object identifier,Registers,,,,,,,
2bebce21-ccb3-52c9-a4e5-39714851bcfb,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a28e8c48-c5c8-47a4-9dee-e54508957ae4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1d863636-52e6-4721-b4b3-0e8c91636dc4"", ""inverseOntologyProperty"": """"}]"
2bebce21-ccb3-52c9-a4e5-39714851bcfb,tg:mpmre:693,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878,1993,No Copyright - Public Domain Mark 1.0,
2bebce21-ccb3-52c9-a4e5-39714851bcfb,tg:mpmre:693,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18780317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bebce21-ccb3-52c9-a4e5-39714851bcfb,tg:mpmre:693,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18910807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bebce21-ccb3-52c9-a4e5-39714851bcfb,tg:mpmre:693,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878-03-17,,1891-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bebce21-ccb3-52c9-a4e5-39714851bcfb,tg:mpmre:693,e73_Descriptions,1.0,note.mpmcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Er komen aan aantal losse stukken voor:</p>
<ul>
<li>Tussen p. 169-170: 'Stad Antwerpen. Reglement voor het ambt van stoker bij den Franschen Schouwburg', 1871;</li>
<li>Tussen p. 278-279: een originele brief d.d. 18/06/1888;</li>
<li>Tussen p. 370-371: een notitie.</li>
</ul>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bebce21-ccb3-52c9-a4e5-39714851bcfb,tg:mpmre:693,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Doorslagen van uitgaande brieven van Rosseels. Handelt over administratie, boekhouding en praktische zaken.</p>
<p>Later toegevoegd etiket op kaft: 'Copie ambtelijke briefwisseling van Em. Rosseels'.<br />
Later toegevoegd opschrift op rug: &quot;Copie brieven Rosseels 1878-1891&quot;.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bebce21-ccb3-52c9-a4e5-39714851bcfb,tg:mpmre:693,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
2bebce21-ccb3-52c9-a4e5-39714851bcfb,tg:mpmre:693,e73_Languages,2,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,,
