ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:146,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,object identifier,Akten,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ede45418-228f-4add-a257-5385e8b9cce5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2af9157-4ae9-4b71-86b9-fc4342d7bcdb"", ""inverseOntologyProperty"": """"}]"
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665,1780,No Copyright - Public Domain Mark 1.0,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16651118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665-11-18,datum na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000134,referentienummer,False,,,,,,,,,,,,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:146,brocade id,False,,,,,,,,,,,,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:146/N,brocade url,False,,,,,,,,,,,,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""654c8589-79ef-53f2-985c-49f354b11267"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2e1681c7-3be1-41c9-9d73-85acae0d951b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
