ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:401,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/c183a392-d1e5-5fb2-8f8a-c08b96103f7f,object identifier,Registers,,,,,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:402,Verwijzing naar MPM objectbeschrijvingen,cfc6264f-74e5-5797-9b7c-deefc2a2bde4,"[{""resourceId"": ""cfc6264f-74e5-5797-9b7c-deefc2a2bde4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1a24ebd5-0d40-4d2b-9826-d7a6d7cb9f9e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,e73_AssociatedRecords,2,,,,,,mpmre,,vorig register,tg:mpmre:400,Verwijzing naar MPM objectbeschrijvingen,d69fef50-63e5-5b92-8a8c-85a3d2b7e6f8,"[{""resourceId"": ""d69fef50-63e5-5b92-8a8c-85a3d2b7e6f8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""616d416f-3bf4-46ec-a747-d16cdc3e1261"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1a0a33bc-86aa-47cb-ae33-7e644d196e7f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7dd9beba-d174-4b54-ba27-c7fd8fd521ac"", ""inverseOntologyProperty"": """"}]"
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666,1781,No Copyright - Public Domain Mark 1.0,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16660102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16661231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666-01-02,,1666-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000396,referentienummer,False,,,,,,,,,,,,,,,,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:401,brocade id,False,,,,,,,,,,,,,,,,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:401/N,brocade url,False,,,,,,,,,,,,,,,,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""dab1c236-2821-5cf2-84d6-1e9a21ac5527"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aba3cc6a-d346-4caf-ad69-cc7155fe64e8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journaal 1666,titles proper,Dutch (language),,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,e73_Titles,2,id.title/ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journal de l'an 1666 signé I.I.I.I.,incipits,French (language),,,,
c183a392-d1e5-5fb2-8f8a-c08b96103f7f,tg:mpmre:401,e73_Titles,,,au::106905,,,,mpmre,,,,,,,mpm,Tekstdrager,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,au_code,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana"",""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""resourceArk"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
