ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,Documented Place Name Widget,Creation Place Widget,Transactions
1f9b3199-a9e5-57b3-955c-965f8c558391,tg:rubgr:997,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:997,https://data.rubenianum.be//ark:/86530/1f9b3199-a9e5-57b3-955c-965f8c558391,Handschriften,,,,,,,
1f9b3199-a9e5-57b3-955c-965f8c558391,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9d2af754-a541-4aec-bd3f-555bae553fba"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5103a5c9-85bc-4092-a49c-029602c1aaa7"", ""inverseOntologyProperty"": """"}]"
1f9b3199-a9e5-57b3-955c-965f8c558391,tg:rubgr:997,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,
1f9b3199-a9e5-57b3-955c-965f8c558391,tg:rubgr:997,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Bibliotheekformulier: Victoria and Albert Museum Library] James Carson WEBSTER, The Labors of the Months in Antique and Mediaeval Art to the End of the Twelfth Century, (Princeton Monographs in Art and Archaeology; 21), Princeton [University Press], 1938.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f9b3199-a9e5-57b3-955c-965f8c558391,tg:rubgr:997,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webster, James Carson",,,,,,,,,,,,,,,,,,,,,,,,,,
1f9b3199-a9e5-57b3-955c-965f8c558391,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000997,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,
1f9b3199-a9e5-57b3-955c-965f8c558391,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3250</priref>
			<number>AFG_022_030</number>
			<content>[Bibliotheekformulier: Victoria and Albert Museum Library] James Carson WEBSTER, The Labors of the Months in Antique and Mediaeval Art to the End of the Twelfth Century, (Princeton Monographs in Art and Archaeology; 21), Princeton [University Press], 1938.</content>
			<object.object_number>AFG_022</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Referentie</editorial_form>
			<object.title>Valckenborch, Bruegel, Months</object.title>
			<keyword>Webster, James Carson</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-03-21</input.date>
			<edit.date>2015-01-30</edit.date>
			<edit.date>2015-01-30</edit.date>
			<edit.date>2012-04-20</edit.date>
			<edit.date>2012-04-10</edit.date>
			<edit.date>2012-04-06</edit.date>
			<edit.date>2012-03-29</edit.date>
			<edit.date>2012-03-21</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>14:54:31</edit.time>
			<edit.time>14:53:30</edit.time>
			<edit.time>15:31:13</edit.time>
			<edit.time>10:29:59</edit.time>
			<edit.time>15:57:02</edit.time>
			<edit.time>15:07:09</edit.time>
			<edit.time>15:51:39</edit.time>
			<input.time>15:46:35</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,
1f9b3199-a9e5-57b3-955c-965f8c558391,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:997,brocade id,False,,,,,,,,,,,,,,,,,,,,,,
1f9b3199-a9e5-57b3-955c-965f8c558391,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:997/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,
1f9b3199-a9e5-57b3-955c-965f8c558391,tg:rubgr:997,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d419c551-c18b-50e8-ac71-196ba4f8081f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fbb7876b-a84a-4767-8e78-0cd26ae5cff3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,
1f9b3199-a9e5-57b3-955c-965f8c558391,tg:rubgr:997,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_022_030,repository numbers,,,,,,,,,,,,,,
